
ICA_Basis,0.003913
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
70,0.737745,0.715115,0.000423,137.000000,0.013821,2.000000,0.182482,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),31.671308,,=(B4-J4),,=(N4/$B$2),,31.645450,,0.915264,,0.915067
