

,[80]

,179.031250,149.421875,213.546875,209.609375,185.218750,229.046875,181.703125,205.890625,153.968750,149.781250,140.031250,161.062500,201.234375,181.359375,165.609375,207.562500,161.500000,152.015625,144.031250,165.390625,237.093750,142.125000,161.500000,116.468750,140.484375,220.500000,156.281250,175.968750,203.875000,136.031250,155.984375,159.031250
,188.312500,176.171875,150.109375,141.968750,150.656250,127.640625,164.562500,139.406250,217.578125,155.203125,105.546875,146.890625,192.578125,109.484375,94.750000,132.515625,59.593750,118.390625,122.531250,123.265625,126.843750,103.328125,105.250000,109.421875,139.453125,95.546875,189.359375,194.640625,118.031250,131.015625,123.875000,114.078125
,128.343750,136.437500,162.656250,173.156250,117.531250,132.187500,144.203125,138.468750,87.437500,50.171875,54.921875,26.765625,26.781250,65.796875,116.703125,84.093750,100.421875,60.984375,36.093750,47.781250,41.906250,62.390625,83.843750,89.312500,70.250000,62.531250,148.546875,112.609375,113.968750,96.328125,175.406250,133.000000
,171.750000,144.421875,132.109375,126.187500,108.953125,92.734375,98.281250,105.750000,100.296875,128.406250,43.640625,137.156250,76.468750,97.609375,26.937500,66.171875,46.531250,100.718750,76.796875,51.218750,70.359375,69.156250,96.093750,74.421875,59.609375,171.359375,110.156250,84.625000,106.359375,121.671875,106.046875,154.031250
,233.515625,143.093750,143.531250,90.031250,129.000000,150.875000,195.062500,132.671875,127.812500,135.109375,67.687500,39.515625,110.406250,142.656250,86.953125,65.218750,116.156250,106.687500,175.531250,84.046875,27.015625,114.593750,188.781250,83.750000,116.687500,172.203125,83.265625,60.250000,116.015625,107.968750,135.640625,137.734375
,147.250000,165.953125,106.046875,100.828125,74.593750,139.250000,129.328125,88.515625,101.656250,169.687500,112.265625,90.703125,135.437500,148.406250,118.906250,56.375000,100.765625,134.781250,122.125000,169.093750,91.203125,85.609375,136.343750,119.781250,158.031250,122.015625,96.125000,67.218750,87.765625,96.375000,80.859375,95.468750
,211.078125,85.843750,84.531250,72.109375,112.281250,114.984375,143.718750,136.734375,155.125000,87.000000,91.296875,78.687500,96.937500,74.578125,97.171875,107.515625,97.656250,84.765625,65.937500,35.500000,49.578125,68.609375,83.468750,97.734375,121.500000,122.906250,81.281250,76.593750,77.156250,71.343750,106.281250,100.359375
,198.921875,152.890625,119.671875,99.250000,116.218750,143.531250,165.359375,196.343750,108.765625,76.484375,46.171875,33.421875,10.781250,59.484375,83.187500,51.015625,36.859375,86.234375,46.625000,26.828125,22.812500,15.078125,63.953125,121.046875,143.937500,116.156250,109.265625,85.484375,71.234375,89.718750,82.578125,113.000000
,86.687500,137.671875,86.203125,93.109375,105.468750,138.265625,124.562500,106.000000,83.765625,53.546875,11.234375,32.468750,9.578125,33.750000,61.312500,36.125000,17.750000,37.031250,24.500000,5.906250,19.109375,24.625000,30.000000,72.046875,105.843750,98.937500,86.171875,123.703125,130.171875,65.328125,109.062500,104.828125
,125.453125,126.750000,96.250000,90.531250,67.296875,114.421875,94.234375,97.171875,88.906250,14.375000,36.734375,6.578125,12.031250,35.421875,42.656250,28.671875,12.015625,27.906250,22.343750,9.328125,10.406250,23.203125,35.937500,79.953125,60.312500,97.359375,92.609375,103.093750,55.703125,74.843750,85.562500,177.187500
