
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.004206,33.254558,0.936085,,968,,1.938973,33.268881,0.935982,,56,,10,23,41
70,1.665324,31.645450,0.915522,,919,,1.620055,31.677806,0.915168,,105,,8,29,38
60,1.457184,30.542891,0.895725,,874,,1.416233,30.587123,0.895291,,150,,8,13,29
50,1.294346,29.852876,0.883796,,789,,1.261207,29.937514,0.883162,,235,,8,10,35
40,1.122351,29.085376,0.867597,,767,,1.093476,29.178089,0.867231,,257,,8,13,33
30,0.953424,28.262196,0.847328,,725,,0.935338,28.390836,0.847381,,299,,8,13,19
