
ICA_Basis,0.005421
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
50,0.495000,0.432497,0.000406,467.000000,0.048875,2.000000,0.019272,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),29.523780,,=(B4-J4),,=(N4/$B$2),,29.413442,,0.867413,,0.867967
