
ICA_Basis,0.005085
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
30,0.436783,0.373192,0.004714,411.000000,0.041463,3.000000,0.287105,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),28.399641,,=(B4-J4),,=(N4/$B$2),,28.262196,,0.849038,,0.846756
