



,,,[80],,,[70],,,[60],,,[50],,,[40],,,[30]

,[71],,99,99,,1,1,,1,1,,0,0,,0,0,,0,0

,[72],,99,99,,1,1,,99,99,,0,1,,0,0,,99,99

,[73],,2,2,,1,2,,99,99,,0,0,,0,0,,0,0

,[74],,1,2,,2,2,,99,99,,0,0,,0,0,,99,99

,[75],,1,1,,99,99,,0,0,,0,0,,0,0,,0,0

,[76],,1,1,,99,99,,0,0,,0,0,,99,99,,99,99

,[77],,99,99,,99,99,,99,99,,0,0,,0,0,,0,0

,[78],,99,99,,99,99,,0,1,,0,0,,99,99,,0,0

,[79],,99,99,,2,2,,99,99,,0,0,,0,0,,0,0

,[80],,1,1,,0,1,,99,99,,0,0,,0,0,,0,0

,[81],,1,2,,0,0,,99,99,,0,0,,0,0,,0,0

,[82],,99,99,,0,1,,1,1,,0,0,,0,0,,0,0

,[83],,1,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[84],,1,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[85],,1,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[86],,2,2,,0,2,,0,0,,0,0,,0,0,,0,0

,[87],,2,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[88],,0,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[89],,0,0,,99,99,,0,0,,0,0,,0,0,,0,0

,[90],,1,3,,0,1,,99,99,,0,0,,0,0,,0,0

,[91],,1,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[92],,1,1,,0,0,,0,0,,0,0,,0,0,,0,0

,[93],,99,99,,1,1,,1,1,,0,0,,0,0,,0,0

,[94],,99,99,,0,0,,0,0,,0,0,,0,0,,0,0

,[95],,3,3,,1,2,,1,1,,0,0,,0,0,,0,0

,[96],,1,2,,1,1,,0,0,,0,0,,0,0,,0,0

,[97],,2,2,,0,1,,1,1,,0,0,,0,0,,0,0

,[98],,2,3,,0,1,,0,0,,0,0,,0,0,,0,0

,[99],,1,2,,0,0,,0,0,,0,0,,0,0,,0,0

,[100],,3,3,,1,1,,99,99,,0,0,,99,99,,0,0

,[101],,3,3,,1,3,,1,1,,0,0,,0,0,,0,0

,[102],,2,4,,0,2,,1,1,,0,0,,0,0,,99,99

,[103],,99,99,,99,99,,99,99,,0,0,,99,99,,99,99

,[104],,2,2,,2,2,,0,0,,0,0,,0,0,,0,0

,[105],,1,1,,0,0,,99,99,,0,0,,0,0,,99,99

,[106],,1,2,,0,1,,0,0,,0,0,,0,0,,0,0

