
ICA_Basis,0.004322
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
70,0.666651,0.613426,0.000361,350.000000,0.036630,3.000000,0.071429,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),31.374125,,=(B4-J4),,=(N4/$B$2),,31.321749,,0.899535,,0.899051
