
,-3.576699,0.004382
,-0.293484,0.468621
,-0.119950,0.599895
,0.762812,0.240300
,0.997169,0.172151
,0.468759,0.365168
,-1.217668,0.125785
,-0.296254,0.466778
,-0.954777,0.182856
,0.744287,0.246719
,-0.264846,0.488115
,0.299177,0.464840
,-1.056817,0.158141
,0.095609,0.621039
,-0.148427,0.576069
,-0.775787,0.235903
,-1.089369,0.150982
,-0.090749,0.625349
,0.586533,0.308818
,-0.205581,0.531069
,1.046843,0.160401
,0.983346,0.175571
,0.433258,0.384092
,-0.101888,0.615515
,-1.553666,0.077977
,0.626614,0.291696
,0.548542,0.325974
,0.454749,0.372522
,-0.215115,0.523912
,-0.178648,0.551819
,1.172823,0.134074
,-1.463296,0.088678
,1.679692,0.065174
,-0.129663,0.591660
,-0.674430,0.272507
,0.411974,0.395903
,0.491899,0.353339
,-0.739040,0.248568
,-0.580136,0.311642
,-0.713445,0.257789
,-1.521489,0.081630
,-0.190995,0.542208
,-1.063495,0.156645
,1.802641,0.054712
,1.351046,0.104039
,-1.011764,0.168612
,-4.464288,0.001239
,1.939108,0.045055
,1.284331,0.114400
,-1.222864,0.124858
,-0.608662,0.299244
,0.724623,0.253721
,-0.905759,0.196067
,3.231753,0.007158
,0.114933,0.604194
,0.254084,0.495648
,-1.244750,0.121029
,-0.545632,0.327327
,0.593482,0.305779
,-0.344200,0.435990
,-0.503003,0.347799
,-0.744953,0.246485
,1.399421,0.097117
,-1.342384,0.105329
,-4.744090,0.000832
,0.252907,0.496479
,0.245156,0.501985
,-0.394373,0.405945
,0.163216,0.564072
,0.296378,0.466696
,-0.308095,0.458978
,-0.327462,0.446501
,0.265753,0.487485
,0.011610,0.699898
,-0.381201,0.413627
,0.021155,0.690455
,0.374660,0.417495
,-0.117470,0.602016
,0.199003,0.536063
,0.633536,0.288837
,-0.232405,0.511178
,0.082700,0.632554
,0.186290,0.545850
,-0.140953,0.582229
,-0.084732,0.630728
,-0.274814,0.481239
,-0.056850,0.656257
,0.054142,0.658791
,0.859866,0.209300
,0.351228,0.431652
,-0.005772,0.705738
,-0.669385,0.274471
,0.334366,0.442135
,0.117503,0.601988
,-0.300453,0.463997
,0.678603,0.270893
,0.009301,0.702202
,-0.220819,0.519676
,-0.125084,0.595528
,0.026052,0.685660
,-0.823580,0.220392
,-0.038279,0.673833
,0.083647,0.631702
,0.069148,0.644872
,-0.369368,0.420651
,0.310206,0.457601
,0.421878,0.390363
,-0.379176,0.414820
,0.365248,0.423125
,0.389526,0.408755
,-0.363301,0.424299
,0.117646,0.601865
,0.214234,0.524569
,0.254193,0.495571
,-0.043848,0.668513
,0.262311,0.489879
,-0.233011,0.510737
,0.299959,0.464323
,0.177451,0.552760
,0.261385,0.490525
,0.056756,0.656345
,-0.042283,0.670004
,-0.165732,0.562056
,0.089594,0.626378
,0.029820,0.681993
,-0.603526,0.301440
,0.481502,0.358606
,-0.079801,0.635169
,-5.005728,0.000573
,-0.492676,0.352949
,0.504172,0.347221
,-0.666767,0.275495
,0.472271,0.363348
,0.256923,0.493650
,0.528403,0.335452
,-0.219338,0.520772
,0.455785,0.371973
,-1.063559,0.156630
,0.965152,0.180176
,-0.052483,0.660349
,0.152195,0.572989
,0.408523,0.397852
,0.982376,0.175813
,-0.157516,0.568666
,0.076403,0.638248
,-0.001125,0.710420
,-0.363280,0.424311
,0.166382,0.561536
,0.370552,0.419943
,0.869377,0.206486
,0.301005,0.463632
,-0.342422,0.437095
,0.616941,0.295739
,0.326633,0.447027
,1.111021,0.146400
,-1.431810,0.092742
,0.053021,0.659843
,-0.215192,0.523855
,-1.746871,0.059232
,0.143737,0.579927
,-0.044846,0.667565
,-0.156992,0.569091
,-0.194511,0.539501
,-0.506110,0.346265
,-0.404778,0.399979
,0.007696,0.703807
,0.006350,0.705157
,-0.111969,0.606747
,0.137792,0.584855
,0.214640,0.524266
,-0.231719,0.511678
,0.384583,0.411641
,0.476077,0.361385
,-0.331084,0.444205
,-0.455296,0.372232
,-0.733171,0.250653
,0.694757,0.264737
,0.644382,0.284413
,0.216203,0.523101
,0.766720,0.238967
,0.229764,0.513103
,0.398803,0.403394
,-0.244315,0.502587
,0.216314,0.523019
,-0.153154,0.572207
,-0.378725,0.415087
,-0.111091,0.607506
,-0.230405,0.512635
,0.254708,0.495208
,-0.199663,0.535561
,0.257086,0.493535
,-0.018790,0.692783
,-5.321343,0.000366
,-0.518726,0.340103
,0.271209,0.483715
,-0.220822,0.519674
,0.471866,0.363557
,0.034158,0.677796
,-0.004883,0.706631
,-0.385498,0.411105
,0.172560,0.556621
,-0.757427,0.242148
,-0.415570,0.393883
,-0.368281,0.421303
,-0.073608,0.640792
,0.204561,0.531840
,0.656594,0.279513
,-0.038988,0.673153
,-0.452312,0.373816
,1.033557,0.163463
,0.607287,0.299830
,0.298893,0.465028
,0.608871,0.299155
,-0.029691,0.682119
,0.387270,0.410069
,0.247140,0.500570
,0.891583,0.200063
,0.303627,0.461905
,0.345094,0.435436
,-0.376306,0.416518
,0.321566,0.450263
,0.180052,0.550717
,-0.377651,0.415722
,0.423157,0.389653
,-0.118839,0.600844
,0.700976,0.262404
