
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.330298,33.615789,0.951507,,1016,,2.283096,33.624900,0.951528,,8,,7,9,41
70,1.998932,31.698204,0.930155,,1006,,1.961523,31.718135,0.930321,,18,,7,25,41
60,1.777586,30.315314,0.909780,,1001,,1.746311,30.344359,0.910010,,23,,7,25,48
50,1.570299,29.289903,0.890474,,989,,1.533274,29.327731,0.891028,,35,,3,7,25
40,1.355317,28.243827,0.865904,,983,,1.321494,28.282485,0.866817,,41,,7,15,25
30,1.112034,26.912395,0.828565,,964,,1.085357,26.971027,0.829699,,60,,15,20,48
