
ICA_Basis,0.022018
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
40,1.355317,28.243827,0.865904,,975,,1.318619,28.300966,0.866819,,49,,4,12,28
