
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.931662,29.400550,0.891387,,1021,,2.871450,29.415663,0.891568,,3,,25,43,54
70,2.426828,27.724406,0.845762,,1020,,2.378836,27.750061,0.846181,,4,,43,45,54
60,2.077617,26.672822,0.805321,,1018,,2.037076,26.703328,0.805941,,6,,43,45,54
50,1.806696,26.022949,0.773314,,1009,,1.765467,26.060001,0.774300,,15,,42,43,54
40,1.528631,25.405561,0.739565,,999,,1.491737,25.443990,0.740461,,25,,14,42,54
30,1.221975,24.619931,0.686322,,979,,1.189025,24.660043,0.687466,,45,,29,34,42
