
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,1.859920,32.964281,0.922134,,912,,1.788211,32.994748,0.922105,,112,,29,39,42
70,1.528648,31.321749,0.899648,,781,,1.480063,31.380633,0.899269,,243,,14,29,42
60,1.315801,30.238872,0.881128,,718,,1.282152,30.332178,0.881744,,306,,29,42,54
50,1.146893,29.413442,0.866498,,587,,1.124274,29.555807,0.868331,,437,,14,29,42
40,0.991161,28.702841,0.851794,,595,,0.972891,28.841392,0.854480,,429,,14,29,42
30,0.830635,27.797930,0.830045,,589,,0.817906,27.968902,0.834199,,435,,29,42,54
