



,,,[80],,,[70],,,[60],,,[50],,,[40],,,[30]

,[403],,99,99,,99,99,,99,99,,99,99,,99,99,,0,1

,[404],,5,7,,6,6,,99,99,,99,99,,2,2,,1,1

,[405],,5,5,,99,99,,1,1,,99,99,,99,99,,0,1

,[406],,99,99,,9,12,,8,11,,6,6,,5,5,,4,4

,[407],,12,12,,99,99,,99,99,,99,99,,99,99,,99,99

,[408],,17,20,,11,18,,11,15,,9,11,,9,11,,7,9

,[409],,19,19,,14,15,,14,15,,12,13,,9,9,,99,99

,[410],,99,99,,14,15,,12,14,,9,11,,9,11,,4,7

,[411],,17,22,,13,18,,10,16,,7,11,,7,9,,5,5

,[412],,99,99,,99,99,,17,18,,13,15,,12,12,,8,10

,[413],,99,99,,15,16,,14,14,,12,12,,99,99,,99,99

,[414],,16,21,,12,16,,9,14,,7,12,,7,11,,6,8

,[415],,21,24,,99,99,,10,12,,6,9,,5,8,,4,5

,[416],,18,21,,11,17,,9,11,,9,10,,8,9,,6,6

,[417],,17,24,,12,19,,6,14,,6,13,,5,10,,4,8

,[418],,19,24,,14,22,,12,20,,12,20,,9,17,,6,11

,[419],,21,25,,16,23,,12,21,,9,15,,6,11,,4,7

,[420],,99,99,,17,20,,14,18,,13,16,,8,11,,7,9

,[421],,99,99,,99,99,,15,15,,12,12,,99,99,,99,99

,[422],,13,25,,9,21,,7,17,,5,15,,5,14,,4,12

,[423],,22,23,,18,19,,15,16,,14,14,,99,99,,99,99

,[424],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[425],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[426],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[427],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[428],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[429],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[430],,3,3,,1,2,,2,2,,2,2,,0,1,,1,1

,[431],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[432],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[433],,9,10,,99,99,,99,99,,99,99,,2,2,,1,1

,[434],,99,99,,99,99,,99,99,,99,99,,1,1,,1,1

,[435],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[436],,3,5,,1,4,,1,3,,1,3,,0,1,,0,0

,[437],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[438],,10,16,,7,11,,6,8,,6,8,,6,8,,4,5

,[439],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[440],,99,99,,12,15,,9,12,,6,9,,6,8,,6,8

,[441],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[442],,99,99,,17,17,,14,14,,12,12,,10,10,,99,99

,[443],,14,18,,9,14,,7,10,,4,8,,4,6,,3,5

,[444],,14,18,,12,12,,10,10,,99,99,,99,99,,99,99

,[445],,11,19,,7,14,,6,11,,6,10,,4,9,,3,8

,[446],,17,20,,10,15,,9,12,,8,10,,8,10,,4,4

,[447],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[448],,22,22,,20,20,,14,16,,9,13,,8,11,,4,8

,[449],,99,99,,18,18,,18,18,,99,99,,99,99,,99,99

,[450],,18,22,,13,17,,11,16,,9,15,,9,14,,8,13

,[451],,99,99,,16,16,,99,99,,99,99,,99,99,,99,99

,[452],,18,22,,12,18,,11,15,,8,12,,7,11,,6,10

,[453],,24,26,,14,17,,12,14,,11,11,,9,10,,7,8

,[454],,14,19,,7,14,,7,12,,7,11,,6,10,,5,8

,[455],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[456],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[457],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[458],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[459],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[460],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[461],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[462],,4,4,,1,2,,0,0,,0,0,,0,0,,99,99

,[463],,15,20,,10,13,,9,11,,8,8,,99,99,,99,99

,[464],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[465],,7,10,,5,5,,99,99,,99,99,,99,99,,99,99

,[466],,9,10,,8,8,,6,6,,99,99,,3,3,,1,1

,[467],,99,99,,99,99,,99,99,,99,99,,99,99,,3,3

,[468],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[469],,99,99,,99,99,,99,99,,9,9,,7,7,,6,6

,[470],,9,10,,4,7,,3,5,,3,4,,2,3,,99,99

,[471],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[472],,16,21,,14,16,,11,13,,8,10,,8,8,,99,99

,[473],,15,20,,11,16,,11,14,,10,12,,9,11,,6,9

,[474],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[475],,99,99,,17,18,,8,13,,6,10,,6,9,,5,8

,[476],,19,25,,14,17,,11,15,,6,11,,4,7,,3,7

,[477],,15,19,,16,18,,11,11,,10,10,,99,99,,99,99

,[478],,99,99,,11,16,,10,12,,10,11,,8,9,,6,6

,[479],,14,14,,99,99,,99,99,,99,99,,99,99,,99,99

,[480],,16,19,,11,13,,10,12,,10,12,,5,11,,5,10

,[481],,15,17,,13,13,,12,12,,99,99,,99,99,,99,99

,[482],,15,20,,11,14,,8,11,,8,11,,7,8,,99,99

,[483],,20,24,,15,17,,10,14,,7,10,,8,9,,2,5

,[484],,16,23,,9,19,,7,12,,6,9,,6,9,,4,7

,[485],,14,24,,7,13,,7,13,,6,10,,6,8,,5,8

,[486],,99,99,,99,99,,99,99,,99,99,,99,99,,6,9

,[487],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[488],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[489],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[490],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[491],,8,9,,7,7,,4,5,,3,4,,2,4,,2,3

,[492],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[493],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[494],,5,7,,1,1,,1,1,,0,1,,0,0,,0,0

,[495],,17,17,,14,16,,99,99,,99,99,,99,99,,99,99

,[496],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[497],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[498],,99,99,,99,99,,99,99,,3,4,,3,3,,2,2

,[499],,99,99,,99,99,,99,99,,6,6,,99,99,,99,99

,[500],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[501],,12,13,,8,10,,7,9,,3,5,,2,4,,2,3

,[502],,99,99,,9,9,,6,7,,2,4,,2,2,,1,1

,[503],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[504],,99,99,,99,99,,11,11,,99,99,,99,99,,99,99

,[505],,14,20,,11,15,,9,15,,10,14,,7,12,,4,8

,[506],,12,16,,9,11,,8,10,,5,8,,6,8,,3,4

,[507],,10,19,,8,17,,6,16,,4,14,,2,10,,2,8

,[508],,16,20,,13,14,,10,10,,8,8,,99,99,,99,99

,[509],,18,21,,13,16,,11,15,,10,13,,10,13,,6,9

,[510],,15,18,,12,15,,12,13,,9,12,,7,9,,99,99

,[511],,9,16,,8,13,,5,10,,4,8,,3,7,,2,5

,[512],,17,19,,11,11,,99,99,,99,99,,99,99,,5,5

,[513],,12,17,,7,12,,6,8,,5,6,,4,5,,5,5

,[514],,19,21,,15,17,,9,12,,9,11,,7,9,,6,6

,[515],,15,21,,12,15,,11,11,,99,99,,99,99,,99,99

,[516],,22,26,,15,20,,13,16,,10,13,,9,10,,8,8

,[517],,15,19,,12,15,,99,99,,99,99,,99,99,,99,99

,[518],,16,21,,11,14,,11,13,,10,11,,9,10,,7,8

,[519],,13,19,,10,13,,8,10,,99,99,,99,99,,99,99

,[520],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[521],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[522],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[523],,99,99,,99,99,,5,6,,4,5,,99,99,,1,2

,[524],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[525],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[526],,3,5,,1,3,,2,3,,1,2,,0,1,,0,0

,[527],,13,21,,13,18,,8,14,,8,12,,7,9,,6,7

,[528],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[529],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[530],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[531],,99,99,,7,7,,4,4,,99,99,,3,3,,2,2

,[532],,99,99,,99,99,,99,99,,99,99,,99,99,,5,6

,[533],,8,10,,4,4,,4,4,,4,4,,4,4,,3,3

,[534],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[535],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[536],,17,19,,12,15,,11,14,,11,14,,10,12,,7,8

,[537],,18,20,,14,17,,11,11,,99,99,,99,99,,99,99

,[538],,14,24,,12,20,,7,15,,7,12,,6,11,,4,8

,[539],,16,24,,12,18,,7,14,,6,11,,5,8,,3,5

,[540],,13,15,,9,12,,9,12,,9,12,,4,7,,4,6

,[541],,12,16,,9,10,,8,8,,6,6,,6,6,,99,99

,[542],,10,17,,9,13,,6,8,,3,6,,3,6,,3,5

,[543],,10,12,,9,11,,7,9,,6,6,,5,5,,4,4

,[544],,10,13,,9,11,,7,8,,7,7,,6,6,,99,99

,[545],,13,14,,11,13,,8,9,,7,7,,99,99,,3,3

,[546],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[547],,99,99,,99,99,,13,13,,99,99,,10,10,,99,99

,[548],,20,21,,19,20,,17,18,,99,99,,11,11,,7,9

,[549],,20,21,,9,14,,6,9,,5,7,,5,5,,3,4

,[550],,13,18,,10,13,,10,13,,8,10,,5,7,,6,7

,[551],,99,99,,99,99,,99,99,,9,9,,99,99,,99,99

,[552],,99,99,,99,99,,12,14,,12,12,,99,99,,99,99

,[553],,99,99,,99,99,,99,99,,9,9,,99,99,,99,99

,[554],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[555],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[556],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[557],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[558],,99,99,,99,99,,99,99,,99,99,,2,2,,99,99

,[559],,6,18,,5,14,,3,8,,3,6,,3,5,,2,2

,[560],,11,11,,99,99,,99,99,,99,99,,99,99,,99,99

,[561],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[562],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[563],,99,99,,99,99,,5,5,,4,4,,99,99,,1,1

,[564],,99,99,,11,12,,8,9,,9,9,,99,99,,99,99

,[565],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[566],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[567],,16,17,,14,15,,12,14,,12,12,,99,99,,4,5

,[568],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[569],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[570],,12,20,,9,17,,8,16,,5,12,,4,10,,4,8

,[571],,19,21,,16,17,,11,15,,10,12,,9,10,,8,8

,[572],,15,20,,10,15,,7,12,,7,12,,6,10,,2,5

,[573],,14,14,,99,99,,10,10,,99,99,,99,99,,99,99

,[574],,15,17,,7,11,,3,7,,2,5,,2,4,,1,2

,[575],,7,13,,4,7,,3,5,,2,3,,1,1,,0,0

,[576],,8,17,,6,12,,5,9,,4,7,,3,6,,1,3

,[577],,99,99,,99,99,,99,99,,99,99,,99,99,,1,2

,[578],,17,18,,15,17,,15,16,,11,14,,10,12,,8,8

,[579],,18,22,,12,19,,11,15,,11,14,,8,12,,6,9

,[580],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[581],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[582],,99,99,,16,18,,12,13,,11,11,,10,10,,9,9

,[583],,99,99,,99,99,,99,99,,99,99,,99,99,,9,9

,[584],,22,25,,16,22,,16,21,,13,16,,10,12,,11,12

,[585],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[586],,99,99,,99,99,,99,99,,99,99,,6,6,,99,99

,[587],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[588],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[589],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[590],,99,99,,5,5,,3,3,,2,3,,1,2,,0,1

,[591],,11,16,,11,16,,8,12,,8,10,,6,6,,99,99

,[592],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[593],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[594],,99,99,,99,99,,99,99,,99,99,,99,99,,6,6

,[595],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[596],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[597],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[598],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[599],,99,99,,99,99,,99,99,,12,12,,99,99,,7,8

,[600],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[601],,11,16,,9,11,,8,11,,8,11,,7,10,,7,9

,[602],,12,24,,8,19,,7,18,,3,12,,2,9,,2,8

,[603],,20,21,,14,16,,13,14,,10,12,,11,11,,5,6

,[604],,99,99,,10,10,,9,10,,8,9,,8,8,,5,5

,[605],,13,18,,12,14,,8,9,,9,9,,7,7,,3,4

,[606],,9,12,,7,9,,8,9,,5,6,,99,99,,3,3

,[607],,9,9,,6,7,,4,4,,4,4,,99,99,,1,2

,[608],,10,14,,7,10,,4,5,,4,4,,3,3,,99,99

,[609],,9,15,,5,10,,4,7,,4,5,,3,4,,0,1

,[610],,9,13,,9,12,,8,11,,7,10,,5,7,,4,7

,[611],,12,16,,10,13,,7,7,,99,99,,99,99,,99,99

,[612],,17,21,,13,18,,10,16,,9,13,,7,10,,6,8

,[613],,20,29,,13,25,,10,20,,9,19,,6,13,,6,9

,[614],,99,99,,99,99,,99,99,,99,99,,10,12,,11,12

,[615],,22,25,,15,23,,11,20,,9,14,,4,11,,3,8

,[616],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[617],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[618],,23,23,,17,18,,14,17,,12,13,,12,12,,7,9

,[619],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[620],,99,99,,99,99,,99,99,,6,6,,6,6,,4,5

,[621],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[622],,7,7,,99,99,,99,99,,99,99,,99,99,,1,2

,[623],,12,15,,7,8,,5,5,,5,5,,99,99,,4,4

,[624],,5,8,,3,5,,2,4,,2,3,,2,2,,0,0

,[625],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[626],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[627],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[628],,99,99,,99,99,,99,99,,99,99,,99,99,,5,5

,[629],,20,20,,16,16,,99,99,,99,99,,7,8,,7,7

,[630],,21,24,,13,17,,11,15,,11,14,,10,12,,8,9

,[631],,20,24,,13,20,,12,18,,11,15,,7,9,,6,8

,[632],,99,99,,10,14,,10,13,,7,10,,7,10,,5,8

,[633],,17,20,,15,16,,99,99,,11,11,,99,99,,99,99

,[634],,16,24,,11,17,,6,13,,5,10,,5,10,,5,8

,[635],,14,19,,10,14,,9,13,,8,12,,8,11,,5,5

,[636],,11,17,,8,10,,5,7,,5,7,,4,6,,4,5

,[637],,13,15,,12,13,,99,99,,8,8,,3,5,,2,4

,[638],,19,19,,11,13,,6,9,,5,6,,4,5,,3,5

,[639],,7,14,,4,8,,3,5,,1,2,,1,2,,1,1

,[640],,8,14,,6,10,,5,5,,4,4,,2,2,,99,99

,[641],,99,99,,99,99,,99,99,,10,10,,9,10,,99,99

,[642],,17,18,,99,99,,99,99,,99,99,,99,99,,99,99

,[643],,17,22,,12,16,,9,14,,9,13,,9,10,,7,7

,[644],,19,22,,13,19,,11,17,,11,16,,7,12,,4,5

,[645],,15,17,,11,12,,9,9,,99,99,,99,99,,99,99

,[646],,99,99,,99,99,,99,99,,99,99,,12,12,,99,99

,[647],,19,21,,17,18,,14,15,,11,12,,99,99,,99,99

,[648],,18,24,,15,22,,13,16,,11,13,,5,10,,5,9

,[649],,99,99,,16,17,,13,14,,9,12,,6,11,,6,8

,[650],,99,99,,99,99,,16,17,,13,14,,13,13,,8,10

,[651],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[652],,99,99,,13,13,,13,13,,99,99,,6,9,,4,5

,[653],,99,99,,99,99,,99,99,,99,99,,99,99,,7,7

,[654],,5,8,,3,3,,0,2,,0,0,,0,0,,0,0

,[655],,8,9,,99,99,,99,99,,99,99,,99,99,,99,99

,[656],,7,10,,4,7,,5,7,,1,2,,0,0,,0,0

,[657],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[658],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[659],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[660],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[661],,14,20,,13,17,,13,16,,12,16,,12,13,,9,11

,[662],,19,22,,15,20,,14,16,,9,10,,9,9,,5,7

,[663],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[664],,16,16,,13,13,,99,99,,99,99,,99,99,,99,99

,[665],,99,99,,99,99,,99,99,,99,99,,7,7,,99,99

,[666],,99,99,,99,99,,11,13,,9,9,,4,5,,2,2

,[667],,19,19,,16,16,,99,99,,10,10,,99,99,,7,7

,[668],,18,18,,14,14,,11,11,,8,10,,6,8,,5,5

,[669],,99,99,,99,99,,99,99,,8,8,,7,7,,3,5

,[670],,99,99,,99,99,,99,99,,99,99,,8,8,,5,6

,[671],,99,99,,99,99,,99,99,,6,6,,5,5,,99,99

,[672],,9,12,,5,8,,5,6,,4,4,,99,99,,1,1

,[673],,99,99,,99,99,,7,7,,99,99,,99,99,,2,2

,[674],,9,11,,7,10,,8,8,,6,6,,99,99,,3,3

,[675],,99,99,,17,18,,14,15,,14,15,,13,13,,10,11

,[676],,99,99,,99,99,,99,99,,99,99,,99,99,,7,8

,[677],,21,23,,19,20,,14,15,,12,13,,11,13,,12,13

,[678],,20,24,,16,20,,12,16,,12,14,,11,11,,99,99

,[679],,99,99,,99,99,,14,15,,13,15,,12,12,,9,9

,[680],,15,25,,12,18,,11,16,,10,13,,10,12,,7,10

,[681],,16,24,,9,19,,8,16,,8,16,,6,14,,5,9

,[682],,24,26,,16,17,,10,13,,10,12,,9,10,,7,9

,[683],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[684],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[685],,8,10,,5,5,,2,2,,99,99,,99,99,,0,0

,[686],,7,7,,4,5,,3,3,,99,99,,1,2,,2,2

,[687],,7,10,,3,6,,2,4,,1,2,,1,1,,99,99

,[688],,6,7,,3,3,,1,2,,1,1,,0,0,,0,0

,[689],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[690],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[691],,99,99,,99,99,,99,99,,9,10,,9,10,,9,9

,[692],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[693],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[694],,99,99,,99,99,,99,99,,99,99,,99,99,,9,9

,[695],,14,25,,14,22,,7,18,,7,17,,7,15,,3,10

,[696],,12,15,,11,14,,8,11,,8,8,,7,8,,99,99

,[697],,16,17,,14,16,,13,13,,8,9,,99,99,,99,99

,[698],,18,19,,12,12,,99,99,,99,99,,99,99,,99,99

,[699],,11,17,,7,11,,6,8,,7,7,,6,6,,3,4

,[700],,11,19,,10,17,,8,13,,7,12,,4,10,,4,7

,[701],,15,18,,7,13,,5,9,,5,8,,3,6,,2,2

,[702],,8,14,,7,9,,6,6,,5,5,,2,3,,2,2

,[703],,10,12,,7,7,,99,99,,2,3,,2,3,,1,2

,[704],,9,12,,6,9,,5,7,,4,4,,2,4,,2,2

,[705],,99,99,,99,99,,99,99,,99,99,,99,99,,1,2

,[706],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[707],,99,99,,99,99,,99,99,,99,99,,7,7,,99,99

,[708],,24,26,,18,21,,15,19,,11,16,,6,11,,4,8

,[709],,19,20,,16,16,,11,11,,99,99,,99,99,,99,99

,[710],,17,22,,9,16,,9,14,,7,10,,2,6,,2,4

,[711],,19,23,,16,19,,16,17,,11,14,,10,11,,99,99

,[712],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[713],,11,20,,11,16,,9,10,,99,99,,99,99,,99,99

,[714],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[715],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[716],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[717],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[718],,5,8,,5,7,,4,5,,2,3,,1,2,,1,1

,[719],,99,99,,3,5,,1,1,,0,0,,0,0,,0,0

,[720],,99,99,,4,7,,1,1,,1,1,,1,1,,0,0

,[721],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[722],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[723],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[724],,99,99,,99,99,,99,99,,99,99,,99,99,,5,7

,[725],,12,15,,11,12,,9,9,,7,7,,99,99,,3,3

,[726],,16,21,,10,14,,8,11,,5,7,,5,6,,4,6

,[727],,99,99,,99,99,,10,10,,5,8,,6,7,,4,5

,[728],,99,99,,15,19,,12,17,,12,16,,5,13,,3,9

,[729],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[730],,23,23,,17,19,,14,16,,11,15,,6,11,,6,9

,[731],,22,26,,14,21,,8,17,,6,14,,4,12,,4,10

,[732],,17,18,,14,14,,13,13,,99,99,,8,8,,7,7

,[733],,4,11,,3,7,,1,2,,1,2,,0,0,,99,99

,[734],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[735],,9,12,,7,9,,5,7,,4,5,,99,99,,99,99

,[736],,8,9,,5,6,,5,5,,99,99,,99,99,,1,1

,[737],,7,7,,99,99,,5,5,,3,4,,3,3,,99,99

,[738],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[739],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[740],,17,24,,12,15,,8,10,,8,10,,5,7,,5,5

,[741],,12,24,,8,19,,7,16,,5,11,,5,10,,4,8

,[742],,19,21,,11,17,,10,14,,5,13,,4,9,,3,9

,[743],,17,23,,15,18,,13,15,,9,13,,8,10,,7,10

,[744],,22,26,,11,20,,12,16,,6,14,,2,10,,2,8

,[745],,18,19,,8,13,,6,9,,6,8,,6,7,,4,6

,[746],,3,3,,1,2,,1,1,,99,99,,0,0,,0,0

,[747],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[748],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[749],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[750],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[751],,14,15,,8,11,,7,9,,5,7,,4,6,,3,4

,[752],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[753],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[754],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[755],,8,9,,99,99,,99,99,,99,99,,99,99,,99,99

,[756],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[757],,19,23,,9,18,,7,13,,4,10,,3,5,,3,4

,[758],,16,16,,11,14,,9,11,,6,7,,6,7,,3,5

,[759],,20,23,,15,20,,11,17,,10,15,,9,11,,3,8

,[760],,18,24,,9,19,,7,17,,5,12,,4,10,,3,5

,[761],,13,18,,12,16,,5,12,,5,10,,3,7,,1,3

,[762],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[763],,17,19,,12,14,,9,11,,9,11,,5,8,,4,7

,[764],,16,21,,12,16,,12,14,,8,11,,8,11,,6,9

,[765],,11,16,,11,15,,9,14,,7,13,,5,10,,3,5

,[766],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[767],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[768],,99,99,,99,99,,5,5,,3,3,,99,99,,99,99

,[769],,7,8,,7,7,,6,6,,6,6,,99,99,,2,2

,[770],,14,14,,10,11,,8,10,,6,7,,3,4,,2,3

,[771],,17,19,,99,99,,99,99,,99,99,,99,99,,99,99

,[772],,24,29,,19,25,,19,23,,8,19,,6,13,,5,10

,[773],,99,99,,13,16,,12,16,,10,14,,6,11,,6,10

,[774],,10,17,,8,14,,8,14,,8,13,,7,10,,4,6

,[775],,11,21,,10,19,,7,14,,7,13,,4,11,,3,8

,[776],,18,25,,17,22,,14,18,,13,17,,12,15,,11,12

,[777],,19,23,,17,21,,12,18,,12,17,,10,16,,7,12

,[778],,3,4,,2,3,,3,3,,2,2,,1,1,,99,99

,[779],,99,99,,99,99,,8,8,,99,99,,99,99,,2,2

,[780],,14,14,,99,99,,7,8,,7,7,,5,5,,2,2

,[781],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[782],,10,11,,99,99,,99,99,,99,99,,4,4,,2,3

,[783],,10,10,,8,9,,7,8,,5,5,,3,3,,99,99

,[784],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[785],,9,10,,99,99,,6,6,,5,6,,5,6,,2,2

,[786],,99,99,,99,99,,99,99,,99,99,,99,99,,99,99

,[787],,4,6,,2,3,,2,2,,0,0,,0,0,,0,0

,[788],,10,14,,9,12,,5,7,,4,5,,4,5,,0,0

,[789],,17,25,,13,20,,11,17,,11,16,,9,11,,6,9

,[790],,21,30,,10,26,,5,20,,5,17,,4,15,,2,12

,[791],,21,26,,14,21,,12,18,,9,14,,9,14,,9,12

,[792],,21,25,,16,22,,14,20,,14,19,,7,14,,6,13

,[793],,99,99,,12,14,,12,12,,9,10,,8,9,,99,99

,[794],,10,14,,10,12,,6,9,,4,5,,5,5,,2,2

,[795],,15,15,,10,13,,99,99,,99,99,,99,99,,99,99

,[796],,99,99,,17,17,,13,14,,8,12,,8,9,,6,7

,[797],,6,14,,6,12,,5,9,,5,8,,4,6,,2,3

,[798],,9,9,,6,6,,5,5,,5,5,,3,3,,1,2

,[799],,99,99,,7,7,,5,5,,5,5,,1,3,,1,2

,[800],,7,11,,6,10,,4,7,,3,5,,1,2,,1,2

,[801],,7,8,,7,7,,3,5,,4,5,,3,5,,1,2

