,,1686,,612,,2.754901961,,,,,
,,,,,,,,,,,
Q40,,,,,,,,,,,
Area_num,,ica_basis2,,,,,,,,,
130,,99,,8,38,19,24,44,,,
131,,99,,8,38,44,32,6,,,
132,,5,,38,0,15,44,49,,,
133,,0,,10,61,36,3,59,,0_area,
134,,0,,10,17,13,27,48,,0_area,
135,,0,,43,57,20,30,36,,0_area,
136,,99,,51,45,24,5,41,,,
137,,99,,43,10,45,55,40,,,
138,,99,,99,99,99,99,99,,,
139,,99,,8,46,13,0,51,,,
140,,0,,48,19,35,2,44,,0_area,
141,,0,,43,15,10,62,14,,0_area,
142,,1,,21,19,44,26,8,,8,44
143,,99,,19,43,8,40,55,,,
144,,99,,99,99,99,99,99,,,
145,,5,,8,55,43,45,62,,,
146,,99,,8,19,43,39,16,,,
147,,99,,34,19,43,18,16,,,
148,,99,,55,8,24,34,36,,,
149,,99,,53,45,15,44,11,,,
150,,0,,8,19,16,43,1,,0_area,
151,,0,,10,25,38,42,7,,0_area,
152,,1,,8,29,19,51,4,,8,
153,,0,,31,61,42,23,6,,0_area,
154,,0,,19,0,42,49,35,,0_area,
155,,0,,49,18,40,42,31,,0_area,
156,,1,,19,38,43,45,44,,,
157,,0,,55,24,8,21,14,,0_area,
158,,0,,8,55,41,52,49,,0_area,
159,,0,,55,38,60,63,32,,0_area,
160,,2,,33,10,11,25,55,,,
161,,0,,19,34,42,10,52,,0_area,
162,,0,,10,34,7,28,19,,0_area,
163,,0,,18,35,26,4,1,,0_area,
164,,0,,36,31,45,48,35,,0_area,
165,,99,,8,24,18,32,6,,,
166,,1,,8,10,39,38,53,,8,
167,,1,,8,32,47,49,0,,8,
168,,1,,38,8,1,13,17,,8,
169,,0,,18,11,47,16,10,,0_area,
170,,0,,19,63,6,14,1,,0_area,
171,,0,,8,21,26,38,39,,0_area,
172,,99,,8,5,43,50,3,,,
173,,1,,8,3,46,26,0,,8,
174,,0,,56,48,39,19,55,,0_area,
175,,3,,1,45,44,32,10,,,
176,,99,,8,38,1,21,19,,,
177,,0,,8,14,6,10,44,,0_area,
178,,0,,44,14,37,39,47,,0_area,
179,,99,,10,61,27,49,17,,,
180,,1,,10,44,4,15,29,,,
181,,99,,4,41,55,51,35,,,
182,,0,,29,41,8,40,45,,0_area,
183,,99,,8,49,45,27,16,,,
184,,99,,8,23,38,4,32,,,
185,,99,,38,21,16,41,5,,,
186,,99,,8,43,55,63,53,,,
187,,1,,8,24,29,42,54,,8,
188,,99,,21,43,38,17,15,,,
189,,99,,18,50,41,19,13,,,
190,,0,,55,10,1,6,19,,0_area,
191,,0,,60,23,43,62,58,,0_area,
192,,2,,33,16,25,35,43,,,
193,,99,,45,43,44,55,36,,,
194,,0,,29,16,1,47,21,,0_area,
195,,0,,8,23,53,19,27,,0_area,
196,,0,,8,19,55,24,21,,0_area,
197,,0,,16,32,21,53,2,,0_area,
198,,0,,16,4,11,43,45,,0_area,
199,,0,,1,24,55,57,4,,0_area,
200,,99,,24,8,17,15,55,,,
201,,0,,50,16,8,38,21,,0_area,
202,,1,,8,32,28,9,55,,8,
203,,99,,45,43,16,10,29,,,
204,,2,,8,63,16,35,36,,8,44
205,,2,,8,16,0,28,52,,,
206,,2,,8,47,29,21,6,,,
207,,0,,8,41,27,10,32,,0_area,
208,,1,,19,43,55,56,23,,,
209,,99,,8,27,25,38,28,,,
210,,1,,8,32,17,42,19,,8,
211,,1,,43,3,55,13,8,,8,
212,,99,,8,28,44,43,60,,,
213,,0,,38,27,53,45,11,,0_area,
214,,0,,10,1,49,44,24,,0_area,
215,,1,,8,2,17,9,14,,8,
216,,0,,40,4,17,27,50,,0_area,
217,,0,,43,5,2,22,15,,0_area,
218,,0,,44,38,6,43,53,,0_area,
219,,0,,31,0,1,37,42,,0_area,
220,,0,,43,22,1,0,18,,0_area,
221,,0,,10,62,21,17,49,,0_area,
222,,0,,24,5,10,1,23,,0_area,
223,,99,,8,17,16,41,24,,,
224,,2,,33,16,10,35,0,,,
225,,1,,8,43,45,38,10,,8,
226,,2,,19,8,1,16,55,,,
227,,0,,55,34,8,28,17,,0_area,
228,,0,,1,24,12,23,48,,0_area,
229,,0,,16,1,51,50,0,,0_area,
230,,99,,24,25,20,41,7,,,
231,,0,,28,43,8,38,26,,0_area,
232,,0,,15,8,43,2,11,,0_area,
233,,99,,39,36,47,58,35,,,
234,,0,,49,54,41,8,39,,0_area,
235,,0,,1,10,16,47,31,,0_area,
236,,0,,6,40,25,20,27,,0_area,
237,,0,,55,42,50,37,46,,0_area,
238,,99,,10,43,31,51,63,,,
239,,99,,38,1,0,43,51,,,
240,,99,,1,41,38,37,19,,,
241,,1,,10,44,43,3,13,,,
242,,99,,8,38,19,42,47,,,
243,,1,,8,44,56,10,49,,8,
244,,1,,8,38,32,25,27,,8,
245,,1,,8,57,17,40,1,,8,
246,,99,,8,0,9,55,19,,,
247,,99,,8,10,19,38,1,,,
248,,1,,43,1,10,47,36,,,
249,,99,,8,10,26,38,58,,,
250,,1,,38,8,32,53,45,,8,
251,,0,,10,40,53,15,60,,0_area,
252,,0,,1,28,38,5,61,,0_area,
253,,0,,12,26,10,54,36,,0_area,
254,,99,,24,38,0,35,59,,,
255,,99,,10,39,4,63,23,,,
256,,2,,33,43,16,25,35,,,
257,,9,,32,6,16,10,43,,,
258,,8,,44,8,19,59,34,,,
259,,99,,99,99,99,99,99,,,
260,,4,,43,61,1,17,35,,,
261,,2,,36,52,3,63,43,,,
262,,0,,55,19,14,25,12,,0_area,
263,,1,,55,14,5,47,40,,,
264,,1,,8,16,15,17,24,,8,
265,,1,,8,38,26,53,37,,8,
266,,1,,8,41,9,30,38,,8,
267,,99,,49,19,5,48,13,,,
268,,99,,8,55,25,16,10,,,
269,,99,,56,38,44,28,40,,,
270,,99,,9,43,31,34,41,,,
271,,0,,50,1,21,28,55,,0_area,
272,,1,,10,52,61,33,18,,8,
273,,0,,19,43,37,55,56,,0_area,
274,,0,,28,24,0,21,8,,0_area,
275,,0,,8,38,32,43,4,,0_area,
276,,0,,43,10,8,59,27,,0_area,
277,,0,,8,40,44,63,30,,0_area,
278,,1,,8,38,19,32,33,,8,
279,,1,,8,1,10,33,35,,8,
280,,99,,0,53,42,25,8,,,
281,,0,,4,35,25,52,21,,0_area,
282,,99,,13,1,38,63,45,,,
283,,0,,16,13,40,4,15,,0_area,
284,,0,,40,19,43,8,11,,0_area,
285,,0,,13,43,44,8,21,,0_area,
286,,0,,45,7,29,38,47,,0_area,
287,,0,,1,10,22,45,30,,0_area,
288,,2,,33,0,43,35,16,,,
289,,0,,44,3,17,56,5,,0_area,
290,,99,,16,8,14,32,31,,,
291,,99,,45,16,52,27,19,,,
292,,0,,43,8,57,4,42,,0_area,
293,,2,,43,17,41,35,6,,,
294,,3,,36,52,45,3,56,,,
295,,0,,8,24,4,7,43,,0_area,
296,,0,,51,15,3,47,56,,0_area,
297,,0,,16,21,8,60,14,,0_area,
298,,0,,40,32,1,60,30,,0_area,
299,,0,,16,27,19,10,56,,0_area,
300,,1,,8,2,11,10,1,,8,
301,,1,,8,6,19,24,1,,8,
302,,0,,34,6,18,2,27,,0_area,
303,,0,,16,45,32,50,47,,0_area,
304,,0,,56,47,58,49,59,,0_area,
305,,0,,55,19,44,8,32,,0_area,
306,,0,,8,49,38,42,31,,0_area,
307,,1,,8,53,44,43,12,,8,
308,,1,,8,26,5,11,40,,8,
309,,1,,8,19,48,20,3,,8,
310,,3,,8,45,43,56,1,,,
311,,99,,8,24,21,10,50,,,
312,,99,,43,10,51,63,8,,,
313,,0,,8,1,45,58,9,,0_area,
314,,0,,48,7,49,22,34,,0_area,
315,,0,,33,1,0,43,31,,0_area,
316,,0,,10,1,42,20,61,,0_area,
317,,0,,8,16,11,43,44,,0_area,
318,,0,,41,53,38,27,28,,0_area,
319,,0,,33,22,46,21,41,,0_area,
320,,2,,33,16,10,35,20,,,
321,,99,,10,8,32,28,37,,,
322,,99,,99,99,99,99,99,,,
323,,99,,1,10,63,45,42,,,
324,,0,,53,58,4,8,11,,0_area,
325,,0,,43,29,62,31,8,,0_area,
326,,2,,43,17,13,4,41,,,
327,,2,,36,22,3,52,56,,,
328,,1,,8,38,6,40,50,,8,
329,,1,,24,10,57,5,16,,,
330,,0,,61,32,54,57,11,,0_area,
331,,0,,43,55,39,17,4,,0_area,
332,,99,,38,31,6,44,53,,,
333,,0,,1,10,45,30,55,,0_area,
334,,0,,56,8,46,45,27,,0_area,
335,,1,,43,8,16,60,27,,,
336,,1,,43,50,61,57,53,,,
337,,1,,8,5,11,40,4,,8,
338,,0,,2,16,61,42,19,,0_area,
339,,0,,19,1,21,16,8,,0_area,
340,,0,,8,22,45,40,10,,0_area,
341,,0,,8,44,51,40,25,,0_area,
342,,0,,40,32,14,9,54,,0_area,
343,,0,,8,42,1,54,39,,0_area,
344,,1,,8,43,30,23,4,,8,
345,,99,,8,15,44,24,17,,,
346,,99,,38,43,8,21,56,,,
347,,1,,8,42,26,25,30,,8,
348,,0,,8,16,29,15,63,,0_area,
349,,0,,43,12,22,55,62,,0_area,
350,,0,,10,25,3,61,9,,0_area,
351,,0,,45,55,19,1,16,,0_area,
352,,3,,33,16,0,35,10,,,
353,,0,,8,53,29,10,19,,0_area,
354,,0,,47,37,48,51,17,,0_area,
355,,99,,99,99,99,99,99,,,
356,,9,,55,16,34,29,33,,,
357,,10,,4,40,38,47,55,,,
358,,8,,55,34,36,24,15,,,
359,,9,,0,36,1,43,14,,,
360,,0,,38,25,61,58,57,,0_area,
361,,0,,24,4,44,49,28,,0_area,
362,,0,,24,19,45,21,48,,0_area,
363,,1,,8,10,1,4,43,,8,
364,,1,,8,55,21,44,25,,8,
365,,99,,43,50,10,1,53,,,
366,,99,,24,8,3,6,27,,,
367,,0,,10,33,48,50,32,,0_area,
368,,0,,1,19,56,45,41,,0_area,
369,,99,,10,1,8,38,19,,,
370,,99,,6,16,26,11,31,,,
371,,0,,19,44,40,61,1,,0_area,
372,,0,,8,13,43,53,49,,0_area,
373,,0,,1,19,29,20,7,,0_area,
374,,0,,10,46,54,19,38,,0_area,
375,,0,,23,19,38,51,34,,0_area,
376,,2,,36,33,35,4,15,,,
377,,99,,11,29,18,9,62,,,
378,,0,,15,2,4,40,55,,0_area,
379,,0,,31,53,2,7,20,,0_area,
380,,0,,44,3,42,41,39,,0_area,
381,,99,,10,31,53,51,63,,,
382,,0,,8,38,43,10,59,,0_area,
383,,0,,47,38,14,13,44,,0_area,
384,,10,,33,53,19,16,24,,,
385,,0,,31,8,63,45,20,,0_area,
386,,0,,16,29,57,24,27,,0_area,
387,,99,,99,99,99,99,99,,,
388,,11,,15,17,49,59,34,,,
389,,11,,45,26,55,29,50,,,
390,,7,,15,17,10,11,52,,,
391,,8,,45,57,41,43,46,,,
392,,99,,99,99,99,99,99,,,
393,,99,,36,30,16,10,17,,,
394,,0,,8,10,1,53,24,,0_area,
395,,0,,19,43,56,31,39,,0_area,
396,,99,,19,63,37,40,35,,,
397,,99,,41,50,8,40,4,,,
398,,0,,32,34,38,12,29,,0_area,
399,,0,,8,16,22,32,31,,0_area,
400,,0,,19,16,1,25,52,,0_area,
401,,0,,5,13,61,33,43,,0_area,
402,,0,,1,16,45,43,8,,0_area,
403,,0,,10,1,16,43,30,,0_area,
404,,99,,16,56,8,40,10,,,
405,,99,,39,31,29,41,36,,,
406,,99,,34,24,29,43,10,,,
407,,12,,10,1,54,24,16,,,
408,,99,,53,19,25,49,35,,,
409,,99,,99,99,99,99,99,,,
410,,99,,36,15,19,43,55,,,
411,,99,,8,43,10,38,19,,,
412,,0,,43,6,1,63,60,,0_area,
413,,99,,16,10,8,35,18,,,
414,,99,,8,43,19,34,1,,,
415,,99,,8,24,10,19,43,,,
416,,99,,99,99,99,99,99,,,
417,,0,,31,53,58,54,42,,0_area,
418,,0,,56,62,27,33,10,,0_area,
419,,99,,99,99,99,99,99,,,
420,,99,,99,99,99,99,99,,,
421,,6,,24,54,35,39,19,,,
422,,10,,55,19,60,47,4,,,
423,,13,,55,45,41,60,59,,,
424,,99,,55,8,43,15,10,,,
425,,12,,55,8,24,44,32,,,
426,,99,,19,20,55,44,1,,,
427,,99,,99,99,99,99,99,,,
428,,99,,99,99,99,99,99,,,
429,,9,,31,34,20,45,43,,,
430,,99,,34,24,29,5,43,,,
431,,99,,99,99,99,99,99,,,
432,,99,,99,99,99,99,99,,,
433,,99,,99,99,99,99,99,,,
434,,99,,8,40,55,44,21,,,
435,,99,,38,49,19,24,10,,,
436,,99,,99,99,99,99,99,,,
437,,8,,38,63,48,15,3,,,
438,,9,,32,42,8,19,43,,,
439,,99,,99,99,99,99,99,,,
440,,11,,23,8,47,48,56,,,
441,,99,,99,99,99,99,99,,,
442,,99,,99,99,99,99,99,,,
443,,3,,43,28,21,4,49,,,
444,,3,,43,16,19,63,4,,,
445,,99,,10,16,8,55,18,,,
446,,99,,99,99,99,99,99,,,
447,,1,,8,41,51,40,1,,8,
448,,99,,99,99,99,99,99,,,
449,,99,,8,33,39,52,5,,,
450,,13,,8,60,10,7,19,,,
451,,11,,38,54,1,8,44,,,
452,,10,,44,49,19,56,16,,,
453,,99,,99,99,99,99,99,,,
454,,99,,44,55,40,19,57,,,
455,,99,,99,99,99,99,99,,,
456,,4,,40,57,20,4,45,,,
457,,4,,53,11,63,1,45,,,
458,,8,,31,42,0,53,8,,,
459,,0,,28,34,10,1,50,,0_area,
460,,1,,27,58,42,33,1,,,
461,,0,,44,28,45,10,16,,0_area,
462,,9,,3,45,39,29,23,,,
463,,5,,42,30,14,1,55,,,
464,,4,,5,26,10,59,20,,,
465,,7,,3,17,58,29,23,,,
466,,1,,28,0,2,7,43,,,
467,,2,,28,57,16,35,52,,,
468,,10,,20,38,49,19,46,,,
469,,7,,44,20,43,34,45,,,
470,,11,,27,10,44,36,38,,,
471,,99,,99,99,99,99,99,,,
472,,99,,99,99,99,99,99,,,
473,,11,,8,52,10,16,1,,,
474,,10,,19,8,34,58,63,,,
475,,99,,99,99,99,99,99,,,
476,,9,,24,50,60,35,39,,,
477,,99,,99,99,99,99,99,,,
478,,99,,99,99,99,99,99,,,
479,,99,,99,99,99,99,99,,,
480,,99,,48,39,25,56,36,,,
481,,99,,99,99,99,99,99,,,
482,,99,,99,99,99,99,99,,,
483,,6,,16,8,48,10,28,,,
484,,6,,8,21,1,2,30,,,
485,,11,,8,27,10,6,38,,,
486,,99,,55,8,54,34,63,,,
487,,99,,8,16,48,31,54,,,
488,,99,,8,10,1,49,25,,,
489,,99,,49,44,0,28,31,,,
490,,99,,99,99,99,99,99,,,
491,,99,,99,99,99,99,99,,,
492,,99,,99,99,99,99,99,,,
493,,99,,99,99,99,99,99,,,
494,,99,,99,99,99,99,99,,,
495,,99,,99,99,99,99,99,,,
496,,99,,99,99,99,99,99,,,
497,,99,,99,99,99,99,99,,,
498,,99,,8,10,50,55,52,,,
499,,99,,8,5,52,36,10,,,
500,,3,,8,45,17,28,34,,,
501,,99,,99,99,99,99,99,,,
502,,99,,99,99,99,99,99,,,
503,,9,,8,16,36,37,56,,,
504,,99,,8,55,24,5,43,,,
505,,99,,99,99,99,99,99,,,
506,,99,,99,99,99,99,99,,,
507,,11,,0,28,8,38,42,,,
508,,99,,99,99,99,99,99,,,
509,,99,,99,99,99,99,99,,,
510,,5,,34,19,43,40,8,,,
511,,4,,8,21,38,43,27,,,
512,,99,,99,99,99,99,99,,,
513,,99,,42,53,56,1,58,,,
514,,7,,49,13,38,36,10,,,
515,,99,,99,99,99,99,99,,,
516,,0,,45,32,3,46,13,,0_area,
517,,0,,34,31,1,15,39,,0_area,
518,,99,,1,8,10,57,39,,,
519,,99,,99,99,99,99,99,,,
520,,8,,55,1,60,8,62,,,
521,,99,,55,10,16,15,53,,,
522,,3,,49,44,19,15,21,,,
523,,99,,99,99,99,99,99,,,
524,,12,,24,43,55,17,53,,,
525,,6,,8,40,55,49,61,,,
526,,4,,31,42,43,38,51,,,
527,,4,,35,36,55,4,20,,,
528,,99,,99,99,99,99,99,,,
529,,99,,99,99,99,99,99,,,
530,,99,,99,99,99,99,99,,,
531,,99,,99,99,99,99,99,,,
532,,99,,99,99,99,99,99,,,
533,,10,,8,2,19,20,21,,,
534,,99,,99,99,99,99,99,,,
535,,99,,99,99,99,99,99,,,
536,,99,,99,99,99,99,99,,,
537,,0,,19,36,22,30,24,,0_area,
538,,1,,45,36,54,10,7,,,
539,,0,,15,49,26,58,56,,0_area,
540,,99,,52,48,57,8,39,,,
541,,0,,3,23,50,10,16,,0_area,
542,,99,,31,57,62,38,10,,,
543,,0,,3,52,57,38,34,,0_area,
544,,8,,25,58,62,20,31,,,
545,,9,,50,42,48,1,43,,,
546,,99,,21,2,39,18,56,,,
547,,10,,13,45,51,16,18,,,
548,,9,,35,3,10,56,8,,,
549,,8,,38,4,51,47,10,,,
550,,8,,43,6,30,33,58,,,
551,,14,,49,32,41,48,44,,,
552,,99,,99,99,99,99,99,,,
553,,1,,12,0,24,28,17,,,
554,,2,,1,10,35,36,26,,,
555,,99,,44,19,38,36,28,,,
556,,99,,99,99,99,99,99,,,
557,,99,,99,99,99,99,99,,,
558,,99,,99,99,99,99,99,,,
559,,10,,46,51,13,42,16,,,
560,,99,,99,99,99,99,99,,,
561,,99,,12,40,8,21,13,,,
562,,99,,99,99,99,99,99,,,
563,,99,,99,99,99,99,99,,,
564,,99,,99,99,99,99,99,,,
565,,11,,53,8,9,11,15,,,
566,,99,,8,19,10,26,18,,,
567,,3,,49,43,44,3,45,,,
568,,99,,25,61,1,4,56,,,
569,,0,,36,51,15,33,30,,0_area,
570,,0,,53,61,33,27,62,,0_area,
571,,0,,40,57,55,31,0,,0_area,
572,,0,,12,49,7,40,50,,0_area,
573,,0,,39,22,24,9,50,,0_area,
574,,0,,39,42,9,25,44,,0_area,
575,,0,,26,3,61,9,41,,0_area,
576,,11,,31,1,59,9,42,,,
577,,8,,42,62,6,10,43,,,
578,,99,,46,6,11,26,15,,,
579,,9,,39,35,41,43,45,,,
580,,99,,25,10,38,62,16,,,
581,,99,,99,99,99,99,99,,,
582,,8,,63,11,45,16,62,,,
583,,99,,99,99,99,99,99,,,
584,,6,,31,8,49,58,1,,,
585,,99,,99,99,99,99,99,,,
586,,99,,99,99,99,99,99,,,
587,,8,,10,15,8,36,16,,,
588,,7,,10,8,38,21,28,,,
589,,99,,42,40,45,32,0,,,
590,,8,,11,43,50,22,13,,,
591,,99,,40,39,11,30,28,,,
592,,7,,53,17,63,6,43,,,
593,,99,,99,99,99,99,99,,,
594,,99,,99,99,99,99,99,,,
595,,99,,99,99,99,99,99,,,
596,,7,,21,24,38,4,16,,,
597,,99,,8,40,4,35,28,,,
598,,0,,15,17,35,36,1,,0_area,
599,,0,,55,0,8,10,1,,0_area,
600,,99,,19,11,25,16,62,,,
601,,99,,99,99,99,99,99,,,
602,,99,,42,0,43,24,17,,,
603,,0,,10,40,62,49,18,,0_area,
604,,0,,14,32,7,31,11,,0_area,
605,,0,,13,3,15,48,1,,0_area,
606,,0,,2,56,19,44,10,,0_area,
607,,0,,23,53,63,58,14,,0_area,
608,,3,,14,2,9,31,45,,,
609,,4,,58,49,22,43,57,,,
610,,99,,99,99,99,99,99,,,
611,,99,,48,40,47,56,53,,,
612,,3,,1,38,62,53,61,,,
613,,99,,99,99,99,99,99,,,
614,,99,,99,99,99,99,99,,,
615,,99,,10,47,48,41,16,,,
616,,9,,63,23,42,16,43,,,
617,,13,,40,18,50,39,7,,,
618,,12,,22,58,32,5,19,,,
619,,99,,7,8,21,54,40,,,
620,,99,,18,10,1,49,55,,,
621,,99,,99,99,99,99,99,,,
622,,99,,25,43,47,35,56,,,
623,,8,,42,14,8,62,60,,,
624,,5,,5,21,32,46,19,,,
625,,99,,45,10,56,11,2,,,
626,,99,,99,99,99,99,99,,,
627,,5,,37,24,52,56,16,,,
628,,8,,4,20,0,55,39,,,
629,,11,,10,0,5,27,32,,,
630,,99,,35,31,45,11,43,,,
631,,6,,36,24,33,21,18,,,
632,,99,,16,8,43,63,17,,,
633,,99,,14,35,54,39,43,,,
634,,0,,45,5,56,11,20,,0_area,
635,,0,,52,42,8,44,40,,0_area,
636,,0,,18,6,16,10,23,,0_area,
637,,0,,26,12,36,8,56,,0_area,
638,,0,,10,1,48,17,56,,0_area,
639,,0,,1,10,25,2,41,,0_area,
640,,14,,58,14,4,11,0,,,
641,,99,,99,99,99,99,99,,,
642,,99,,99,99,99,99,99,,,
643,,6,,38,50,10,43,28,,,
644,,99,,0,38,50,27,48,,,
645,,8,,13,46,29,58,33,,,
646,,99,,99,99,99,99,99,,,
647,,9,,45,12,26,55,14,,,
648,,10,,0,13,22,26,20,,,
649,,99,,99,99,99,99,99,,,
650,,4,,59,11,31,52,7,,,
651,,8,,16,9,0,41,53,,,
652,,99,,99,99,99,99,99,,,
653,,99,,99,99,99,99,99,,,
654,,99,,99,99,99,99,99,,,
655,,10,,21,55,38,6,48,,,
656,,99,,10,6,48,31,62,,,
657,,9,,29,13,3,17,61,,,
658,,9,,61,31,8,42,1,,,
659,,99,,99,99,99,99,99,,,
660,,99,,99,99,99,99,99,,,
661,,10,,10,4,1,16,31,,,
662,,6,,16,39,48,51,25,,,
663,,99,,99,99,99,99,99,,,
664,,99,,99,99,99,99,99,,,
665,,7,,45,6,50,29,10,,,
666,,0,,1,15,3,63,46,,0_area,
667,,0,,42,15,1,21,0,,0_area,
668,,0,,18,25,36,28,50,,0_area,
669,,0,,38,12,54,14,59,,0_area,
670,,4,,3,10,43,47,48,,,
671,,4,,33,8,18,25,1,,,
672,,3,,33,44,20,49,58,,,
673,,99,,99,99,99,99,99,,,
674,,99,,99,99,99,99,99,,,
675,,99,,31,15,36,21,34,,,
676,,99,,8,53,10,1,35,,,
677,,9,,53,43,24,29,18,,,
678,,6,,13,53,31,14,16,,,
679,,99,,99,99,99,99,99,,,
680,,4,,11,31,26,43,54,,,
681,,99,,99,99,99,99,99,,,
682,,4,,9,38,3,61,29,,,
683,,7,,0,18,6,19,8,,,
684,,99,,99,99,99,99,99,,,
685,,8,,16,35,4,8,53,,,
686,,99,,99,99,99,99,99,,,
687,,10,,39,16,55,32,1,,,
688,,12,,9,5,39,27,25,,,
689,,99,,1,10,49,60,16,,,
690,,12,,25,26,45,17,43,,,
691,,99,,99,99,99,99,99,,,
692,,99,,16,5,10,62,29,,,
693,,6,,62,12,26,47,35,,,
694,,4,,13,5,18,36,0,,,
