
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.931662,29.400550,0.891387,,1023,,2.877816,29.400907,0.891404,,1,,8,26,33
70,2.426828,27.724406,0.845762,,1022,,2.385162,27.724830,0.845800,,2,,8,26,33
60,2.077617,26.672822,0.805321,,1019,,2.040590,26.675114,0.805356,,5,,28,32,48
50,1.806696,26.022949,0.773314,,1007,,1.769069,26.029742,0.773533,,17,,28,32,48
40,1.528631,25.405561,0.739565,,996,,1.495026,25.414145,0.739571,,28,,28,32,48
30,1.221975,24.619931,0.686322,,975,,1.190969,24.638603,0.686708,,49,,10,28,48
