[80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.09375,4.984375,4.703125,4.421875,3.796875,43.4375,109.25,36.28125,2.34375,1.8125,1.875,20.546875,70.953125,124.015625,4.59375,138,146.171875,135.890625,97.765625,70.578125,4.796875,3.828125,5.421875,4.09375,4.265625,5.046875,3.015625,4.875,3.359375,2.921875,4,4.609375
3.90625,3.453125,3.140625,3.5625,55.375,91.15625,2.625,3.453125,3.53125,3.09375,1.21875,10.71875,60.609375,49.515625,156.03125,106.71875,120.34375,122.703125,132.046875,54.140625,4.578125,3.796875,3.75,4.078125,3.734375,3.953125,3.96875,3.21875,3.25,4.609375,3.640625,4.5
3.640625,4.5625,3.953125,3.3125,69.515625,1.96875,5.40625,2.8125,3.203125,2.28125,0.953125,2.546875,4.09375,117.734375,38.828125,34.03125,149.734375,149.90625,133.15625,93.21875,4.8125,2.71875,2.828125,3.5625,4.0625,4.203125,3.125,3.96875,4.6875,4.984375,3.578125,3.640625
3.203125,3.640625,3.703125,3.4375,73.609375,3.234375,3.828125,3.75,4.453125,0.765625,6.9375,4.8125,83.421875,30.171875,4.671875,24.234375,156.71875,51.296875,71.140625,50.046875,2.8125,3.6875,3,3.453125,20.578125,14.90625,3.015625,4.421875,3.375,3.3125,6.109375,3.234375
4.21875,3.421875,4.921875,5.421875,101.25,67.203125,1.828125,2.203125,31.453125,3.0625,10.875,96.734375,122.984375,3.875,1.75,21.359375,109.6875,165.46875,108.84375,42.75,3.75,4.828125,3.265625,4.90625,21.4375,12.34375,4.328125,3.90625,3.515625,2.859375,4.265625,3.28125
4.625,4.125,3.84375,3.921875,4.421875,92.515625,3.140625,3.125,2.421875,2.59375,8.296875,28.65625,14.484375,1.546875,1.46875,20.453125,96.4375,97.40625,88.84375,3.921875,3.453125,2.75,4.375,8.5625,6.21875,7.578125,3.953125,3.5625,4,3.203125,2.953125,3.421875
7.015625,3.28125,4.109375,4.4375,3.734375,44.796875,1.28125,1.34375,2.4375,2.703125,36.5625,34.546875,23.578125,1.765625,116,61.96875,24.125,82.875,79.234375,61.015625,5.40625,3.9375,2.84375,9.671875,9.0625,6.359375,3.328125,18.546875,16.953125,3.265625,3.21875,3.84375
4.546875,5.671875,3.109375,4.421875,2.984375,59.84375,3.25,2.90625,1.640625,3.046875,4.4375,9.984375,5.71875,83.4375,11.296875,40.890625,38.15625,17.234375,47.75,78.453125,7.734375,24.265625,7.578125,15.078125,8.78125,4.484375,4.1875,15.8125,27.296875,4.53125,3.5625,2.53125
7.734375,11.90625,8.8125,4.484375,70.765625,27.171875,3.046875,2.59375,2.546875,12.984375,2.796875,2.421875,1.21875,75.8125,65.46875,83.25,15.5625,27.25,35.15625,85.390625,84.234375,15.328125,19.1875,30.375,12.53125,5.171875,5.421875,11.25,17.125,3.625,3.609375,4.171875
39.140625,37.984375,41,50.125,63.625,1.4375,2.515625,3.5,2.78125,3.625,7.859375,3.90625,3.953125,95.8125,57.125,82.046875,53.984375,37.46875,37.1875,100.5,82.25,27.296875,34.8125,38.6875,30.3125,13.40625,9.859375,6.828125,10.84375,30.84375,31.0625,34.25
27.15625,31.53125,35.078125,29.15625,16.140625,0.859375,0.9375,1.21875,1.984375,1.234375,2,2.15625,74.0625,32.890625,74.265625,83.265625,100.3125,102,39.375,51.796875,72.421875,36.4375,33.359375,62.21875,15.71875,32.28125,26.09375,12.921875,31.828125,22.453125,20.859375,23.71875
46.6875,42.359375,43.46875,81.359375,3.296875,3.859375,1.609375,1.859375,1.296875,2.515625,0.65625,1.703125,54.28125,30.265625,72.328125,68.40625,86.484375,161.453125,167.703125,48.578125,63.15625,86.765625,46.046875,34.890625,40.03125,17.984375,42.625,35.015625,37.75,21.921875,12.453125,20.15625
30.4375,23.421875,14.765625,60.671875,2.625,1.859375,1.125,1.890625,1.53125,2.28125,1.984375,1.359375,33.96875,42.25,49.9375,88.234375,81,63.984375,152.71875,164.53125,52.75,82.609375,12.125,13.9375,8.265625,5.234375,7.859375,6.90625,14.5,9.1875,10.703125,10.578125
9.90625,10.421875,19.203125,33.625,1.59375,1.625,2.125,1.015625,1.71875,1.796875,1.703125,60.3125,27.546875,33.46875,70.125,52.46875,17.703125,15.0625,7.296875,182.5,113.265625,80.015625,73.5,15.46875,18.75,22.125,11.484375,11.640625,13.765625,15.53125,14.203125,17.109375
16.78125,11.0625,15.109375,69.640625,43.1875,0.96875,1.6875,1.203125,2,1.9375,1.921875,34.375,20.578125,47.109375,73.484375,57.578125,41.109375,32.34375,18.828125,19.421875,145.25,127.375,71.15625,21.953125,18.859375,19.046875,16.578125,26.109375,18.890625,22.890625,19.125,20
31.015625,17,24.9375,22.890625,29.90625,25.859375,2.78125,2.953125,2.25,3,2.015625,71.71875,40.9375,73.5625,111.265625,43.15625,29.625,24.203125,35.09375,29.25,32.59375,133.421875,90.203125,66.4375,24,25.671875,27.546875,23.84375,32.390625,24.015625,18.203125,25.171875
37.78125,37.375,33.96875,36.8125,30.28125,24.15625,7.46875,3.25,3.046875,4.625,15.234375,56.6875,49.171875,37.3125,106.109375,50.3125,47.375,56.578125,51.671875,48.734375,44.84375,44.8125,64.296875,75.765625,51.5625,44.640625,45.75,45.96875,50.171875,61.359375,47.984375,70.625
58.015625,37.546875,51.3125,59.265625,65.9375,9.265625,26.875,12.25,3.21875,7.5,36.109375,49.53125,91.828125,52.140625,65.40625,82,81,49.53125,77.875,57.453125,67.640625,112.671875,93.609375,93.140625,59.109375,52.875,74.5625,45.328125,49.046875,59.9375,53.015625,44.28125
72.21875,79.6875,75.328125,54.03125,56.703125,7.953125,8.421875,71.984375,14.3125,13.1875,60,64.84375,76.390625,123.34375,88.28125,82.109375,89.375,101.90625,78.9375,75.515625,70.0625,82.1875,85.890625,86.21875,135.234375,81.34375,100.40625,82.90625,98.28125,69.09375,80.65625,89.671875
84.375,59.140625,76.78125,86.0625,30.421875,8.46875,23.171875,64.4375,19.171875,7.234375,87.234375,70.6875,101.203125,134.875,97.890625,80.96875,79.921875,86.0625,80.796875,110.375,78.484375,88.625,118.59375,97.625,77.796875,85.28125,88.640625,87.296875,87.984375,89.203125,72.90625,112.765625
97.328125,88.921875,80.578125,68.390625,48.015625,9.859375,69.28125,61.578125,17.609375,15.25,84.765625,95.796875,51.765625,66.671875,104.40625,112.53125,88.015625,112,142.25,97.640625,99.71875,108.984375,116,87.15625,75.4375,115.109375,99.9375,108.140625,114.296875,82.9375,102.5625,78.40625
87.609375,104.453125,106.625,110.109375,36.65625,5.359375,83.984375,79.5625,17.25,28.640625,90.734375,78.03125,18.875,69.671875,88.15625,79.4375,79.515625,83.609375,107.328125,125.421875,90.359375,122.953125,111.875,106.796875,73.609375,85.46875,132.234375,120.40625,113.59375,95.875,127.59375,109.96875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[70],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.578125,5.390625,8.015625,9.21875,5.875,6.625,9.5625,6.359375,5.46875,5.328125,6.859375,5.1875,5.140625,4.390625,4.6875,4.296875,4.203125,5.125,6.75,4.28125,4.515625,7.328125,4.015625,5.875,4.171875,5.84375,4.984375,10.03125,5.625,5.6875,7.0625,8.515625
6,5.203125,7.234375,5.203125,7.453125,8.140625,10.375,6.8125,8.671875,7.359375,5.109375,5.6875,3.796875,8.3125,6.828125,6.734375,5.1875,5.859375,5.171875,5.6875,7.109375,5.265625,7.953125,6.28125,4.953125,10.25,7.96875,8.109375,5.671875,7.125,7.296875,8.53125
3.609375,5.546875,3.3125,6.578125,6.53125,6.140625,6.640625,6.21875,5.84375,6.046875,3.359375,5.078125,5.96875,5.25,4.828125,4.765625,6.328125,7.203125,7.875,8.109375,4.796875,7.53125,7.4375,6.71875,6.234375,4.328125,6.5625,6.421875,7.21875,9.53125,9.640625,7.8125
5.765625,8.1875,8.09375,7.640625,5.96875,7.125,9,4.234375,5.671875,6.765625,6.921875,8.21875,6.921875,7.796875,3.953125,6.359375,5.78125,4.09375,7.203125,5.96875,5.78125,7.265625,6.796875,4.921875,6.546875,5.171875,5.953125,6.234375,6.71875,6.390625,7.65625,5.125
5.125,6.8125,8.734375,6.203125,6.328125,6.671875,6.484375,6.515625,7.75,5.34375,6.53125,6.40625,52.90625,161.1875,33.25,110.046875,6.453125,7.25,4.9375,3.921875,6.546875,6.09375,5.109375,6.09375,6.84375,4.265625,7.109375,5,4.9375,7.09375,6.046875,5.453125
5.640625,5.015625,7.984375,4.5,4.890625,7.8125,3.96875,6.484375,8.3125,9.59375,6.921875,6.734375,154.25,6.109375,4.75,116.65625,165.609375,6.359375,6.25,8.53125,5.515625,4.953125,6.625,3.765625,3.71875,6.421875,5.734375,6.421875,4.25,5.015625,2.484375,7.640625
3.921875,5.3125,6.375,6.75,4.1875,5.6875,6.484375,10.171875,3.5625,3.375,4.984375,4.71875,135.15625,3.9375,3.828125,20.515625,58.59375,123.71875,6.359375,4.890625,5.109375,4.375,5.9375,3.140625,5.484375,6.703125,5.171875,6.453125,7.828125,5.09375,4.125,5.046875
8.828125,5.765625,38.609375,5.609375,5.03125,6.953125,5.4375,5.40625,10.109375,4.140625,4.53125,112.65625,3.796875,163,154.984375,105.125,203.703125,73.6875,115.015625,159.109375,32.203125,4.625,5.6875,5.28125,4.53125,4.296875,9.40625,5.625,7.03125,5.40625,5.8125,6.328125
5.046875,6.0625,6.1875,3.984375,5.421875,6.703125,5.90625,7.140625,153.171875,34.625,27.765625,77.71875,206.15625,103.78125,51.375,137.9375,205.875,246.640625,297.578125,287.53125,109.28125,6.671875,7.765625,4.125,7.28125,4.4375,4.125,3.84375,5.890625,6.40625,6.25,5.078125
6.578125,4.9375,7.21875,4.875,4.71875,4.734375,4.765625,118.03125,13.25,2.890625,4.40625,13.015625,203.46875,43.25,20.15625,166.03125,70.875,59.171875,269.609375,239.515625,134.28125,180.5,6.71875,6,4.84375,4.265625,6.015625,3.65625,4.671875,6.5625,4.25,8.1875
4.59375,5.421875,4.703125,6.125,6.078125,51.46875,110.390625,44.1875,3.8125,1.8125,2.3125,30.703125,123.6875,210.0625,5.109375,195.203125,255.171875,183.484375,153.078125,97.296875,9.125,5.109375,5.140625,9.21875,6.609375,6.640625,3.265625,4.96875,5.453125,4.453125,4.96875,8.609375
4.875,5.734375,2.953125,4.59375,69.21875,122.125,3.90625,4.8125,4.125,3.09375,2.3125,16.6875,125.140625,77.1875,358.265625,207.171875,292.390625,145.28125,275.953125,81.921875,6.015625,4.578125,4.125,4.078125,4.828125,5.109375,3.78125,4.1875,4.15625,7.390625,3.609375,4.5
3.296875,4.5625,6.296875,4.15625,154.40625,5.90625,9.0625,5.25,3.203125,2.28125,1.671875,4.1875,7.59375,195.265625,58.515625,49.21875,257.796875,260.625,270.203125,108.265625,5.5625,4.4375,4.234375,5.1875,6.5,4.265625,5.1875,3.78125,6.34375,5.640625,3.671875,4.109375
6.765625,3.640625,3.703125,4.71875,95.421875,6.390625,4.203125,7.015625,3.921875,0.765625,9.6875,8.6875,265.46875,55.171875,2.390625,34.46875,195.8125,55.953125,90.96875,69.28125,4.3125,4.65625,4.53125,6.359375,22.515625,27.875,5.328125,6.453125,4.96875,5.78125,7.515625,5.21875
4.875,5.75,6.421875,7.859375,96.609375,78.921875,4.046875,2.234375,39.25,3.40625,14.546875,153.9375,190.296875,5.71875,2.359375,21.21875,147.265625,228.546875,157.78125,77.71875,4.34375,2.796875,5.765625,9.8125,37.125,18.796875,4.328125,5.25,4.390625,4.078125,4.265625,4.75
4.09375,4.84375,5,3.921875,4.28125,173.734375,3.140625,3.125,6.515625,3.3125,13.484375,32.90625,19.84375,4.171875,2.875,44.3125,128.6875,137.046875,161.75,4.828125,3.203125,4.8125,3.96875,12.3125,7.1875,13.640625,5.609375,4.15625,6,5.0625,3.984375,5.890625
4.859375,3.28125,4.109375,4.6875,5.484375,86.578125,1.28125,2.46875,3.53125,4.03125,40.6875,41.140625,29.453125,4.203125,157.875,102.890625,34.375,143.921875,111.765625,120.453125,7,2.375,2.84375,14.265625,15.890625,13.234375,5.546875,22.609375,21.34375,3.609375,4.71875,3.90625
4.546875,6.546875,5.453125,7.328125,4.3125,123.421875,2.9375,4.125,1.453125,4.828125,4.015625,12.34375,8.03125,107.328125,15.5,86.359375,66.515625,14.828125,141.53125,96.78125,12.5625,28.046875,15.078125,25.765625,14.25,9.484375,4.1875,21.5625,30.140625,3.125,3.75,4.09375
11.234375,21.875,12.6875,6.609375,65.921875,36.4375,3.46875,4.90625,3.734375,15.40625,4.078125,3.953125,3.59375,120.953125,116.71875,70.390625,27.84375,34.359375,43.46875,106.5,112.171875,17.078125,35.3125,45.921875,15.421875,10.671875,3.453125,11.78125,24.15625,6.1875,4.734375,5.25
89.078125,70.640625,49.375,62.453125,116.921875,1.4375,2.515625,3.6875,5.53125,2.8125,8.328125,6.8125,5.15625,121.0625,82.71875,138.5,45.125,71.40625,43.609375,186.25,159.515625,51.84375,47.203125,45.171875,32.984375,18.46875,14.484375,11.78125,17.046875,34,43.78125,39.28125
29.0625,34.875,36.65625,73.25,15.890625,1.890625,3.53125,3.65625,1.984375,2.078125,2,2.15625,125.578125,50.203125,111.484375,155.84375,172.546875,132.90625,44.421875,79.828125,126.03125,41.6875,65.28125,80.515625,21.734375,40.6875,34.890625,24.28125,46.421875,29.9375,36.03125,31
48.5625,71.5625,59.765625,123.5625,2.953125,1.578125,4.015625,1.859375,2.703125,3.703125,2.46875,1.703125,159.53125,34.390625,101.71875,130.328125,116.3125,247.359375,243.703125,73.140625,120.96875,130.6875,57.296875,41.796875,50.421875,24.921875,69.671875,54.03125,48.40625,33.875,20.6875,23.921875
53.125,27.625,21.03125,97.921875,3.875,1.296875,3.71875,2.765625,4.21875,2.09375,1.984375,1.359375,92.828125,57.6875,103.46875,147.515625,109.90625,79.125,263.34375,243.75,112.015625,132.203125,14.453125,18.46875,9.046875,7.6875,11.453125,8.28125,15.03125,13.375,13.265625,10.828125
9.734375,12.421875,25.8125,75.03125,2.75,1.625,2.125,3.703125,4.71875,2.859375,1.703125,90.8125,27.28125,73.53125,119.734375,133.96875,25.53125,36.734375,12.84375,161.078125,221.09375,108.265625,102.015625,29.859375,31.65625,23.578125,13.84375,13.65625,17.109375,16.671875,15.65625,14.453125
20.25,14.09375,20.078125,72.40625,45.5625,0.96875,1.6875,2.828125,4.28125,3.3125,1.921875,77.859375,33.03125,96.953125,128.6875,73.4375,66.703125,41.296875,21.421875,23.71875,306,223.28125,92.5625,26.1875,21.34375,22.796875,20.96875,34.203125,21.75,25.140625,20.703125,28.6875
36.5625,19.65625,28.234375,29.421875,49.328125,27.140625,3.78125,4.921875,4.15625,3.1875,2.015625,123.859375,47.1875,141.546875,146.625,48.53125,31.703125,39.484375,39.921875,33.03125,38.453125,304.546875,241.578125,78.59375,29,33.78125,31.046875,36.015625,38.234375,37.765625,23.0625,28.375
59.796875,58.921875,38.96875,42.140625,57.828125,27.625,9.984375,5.09375,4.859375,5.984375,26.21875,104.65625,76.359375,103.546875,125.28125,56.0625,56.78125,102.359375,62.46875,59.84375,50.046875,69.109375,131.34375,145.65625,78.984375,49.953125,59.96875,50.265625,62.671875,81.265625,78.5,88.375
73.25,41.75,58.265625,74.15625,84.1875,9.796875,30.484375,22.640625,3.21875,12.28125,48.96875,77.703125,130.09375,71.296875,101.0625,126.828125,98.640625,65.140625,97.5625,106.5,81.96875,119.3125,99.296875,134.296875,86.328125,63.4375,91.28125,47.59375,75.40625,64.796875,68.15625,48.734375
105.140625,97.53125,93.890625,85.78125,69.265625,9.984375,18.046875,174.3125,19.890625,15.625,103.96875,68.71875,131.984375,212.921875,95.484375,114.546875,130.171875,116.234375,99.3125,81.0625,93.890625,107.640625,109.984375,211.828125,168.703125,97.953125,134.203125,111.625,124.96875,94.375,80.453125,116
99.8125,100.546875,80.21875,94.765625,53.0625,10.8125,43.65625,112.9375,29.234375,7.84375,133.3125,119.328125,156.03125,231.15625,128.21875,118.75,144.125,95.6875,101,139.65625,111.34375,154.15625,146.5,148.46875,177.859375,115.609375,134.359375,109.0625,94.03125,125.828125,96.671875,153.578125
150.546875,135.09375,97.875,110.15625,64.640625,10.984375,117.546875,113.046875,19.59375,25.625,122.796875,112.640625,66.984375,96.671875,119.71875,151.609375,110.90625,130.6875,153.25,115.734375,137.4375,154.46875,151.921875,165.109375,88.28125,169.3125,128.390625,163.09375,127.609375,137.21875,133.796875,101.359375
153.03125,130.4375,167.734375,134.578125,35.0625,8.734375,93.453125,139.265625,28.21875,35.96875,151.296875,126.5,57.140625,134.203125,148.640625,81.578125,100.0625,129.234375,120.765625,219.265625,107.234375,194.734375,143.265625,103.8125,119.890625,115.78125,157.125,170.46875,139.90625,117.640625,181.34375,136.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[60],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.296875,5.390625,8.015625,10.59375,8.34375,7.5,9.5625,6.390625,8.8125,5.328125,4.765625,5.1875,10.296875,4.578125,4.375,8.359375,8.078125,4.59375,5.765625,3.53125,5.390625,5.109375,6.421875,5.875,4.171875,9.53125,5.078125,6.53125,5.375,8.09375,5.75,10.0625
8.0625,8.609375,5.515625,8.640625,8.484375,9.359375,7.125,9.125,8.671875,4.203125,5.109375,9.375,6.546875,5.8125,10.796875,4.578125,6.875,6.828125,9.328125,6.6875,7.640625,8.640625,5.109375,7.59375,6.046875,7.625,7.96875,8.578125,9.734375,7.125,7.296875,8.53125
5.671875,6.359375,5.5625,7.171875,9.625,6.640625,10.390625,6.09375,4.625,5.234375,5.8125,7.359375,8.90625,5.96875,8.265625,6.296875,5.484375,4.859375,6.46875,8.109375,8.640625,8.8125,7.75,6.71875,6.234375,5.859375,5.15625,9.453125,7.21875,9.53125,6.359375,7.515625
8.328125,6.5,12.34375,7.640625,6.9375,8.109375,7.671875,4.234375,7.8125,4.671875,7.921875,8.21875,7.578125,10.65625,5.921875,6.359375,5.25,7.03125,8.640625,6.8125,5.78125,7.296875,6.375,7.4375,7.578125,7.328125,6.703125,6.234375,7.4375,8.796875,5.40625,6.03125
8.09375,9.09375,8.734375,9.171875,9.671875,6.671875,10.390625,6.015625,7.75,6.375,6.6875,7.125,90.734375,174.796875,129.53125,122.96875,7.421875,7.25,6.75,7.078125,4.984375,10.9375,5.109375,5.75,6.84375,6.109375,6.890625,7.75,4.59375,8.46875,6.046875,6.734375
7.28125,6.234375,7.40625,4.5,6.671875,10.375,5.71875,10.140625,8.3125,9.59375,6.421875,9.890625,165.921875,7.828125,4.75,145.109375,187.03125,11.484375,5.84375,8.53125,7.734375,11.390625,4.3125,9.828125,7.0625,6.390625,5.734375,11.109375,7.125,8.265625,2.484375,7.640625
6.234375,8.46875,7.46875,9.171875,5.625,5.6875,8.703125,10.265625,7.40625,6.46875,5.859375,5.375,137.890625,3.9375,3.828125,26.03125,67.453125,134.203125,4.578125,4.890625,7.078125,5.4375,9.328125,8.296875,7.421875,6.796875,5.171875,4.421875,7.828125,5.375,6.59375,9.671875
5.546875,5.890625,43.859375,11.609375,6.28125,9.640625,9.09375,5.40625,7.015625,7.546875,7.5625,156.5625,4.171875,272.34375,164.046875,158.34375,388.546875,85.671875,176.921875,193.75,40.078125,4.625,6.9375,8.09375,5.59375,3.796875,6.53125,8.84375,6.65625,7.75,8.5625,7.265625
5.609375,5.03125,6.1875,4.390625,5.421875,6.703125,4.40625,7.921875,206.609375,36.796875,31.015625,106.03125,244.046875,189.015625,63.484375,155.828125,294.109375,451.046875,422.671875,362,132.84375,4.890625,4.921875,6.6875,9.671875,4.4375,6.28125,6.21875,6.796875,7.078125,5.71875,5.078125
4.359375,4.9375,11.15625,3.375,4.71875,7.125,7.125,129.75,18.828125,5.046875,4.40625,10.953125,274.359375,55.59375,28.890625,179.34375,52.328125,66.265625,335.359375,439,214.859375,204.484375,10.46875,6,4.96875,7.046875,5.765625,6.59375,7.953125,6.5625,4.25,8.1875
8.5625,8.453125,4.703125,6.125,7.015625,68,200.21875,60.859375,5.34375,4.8125,5.3125,32.765625,180.4375,223.90625,11.234375,263.421875,285.71875,230,218.859375,167.609375,7.03125,5.640625,5.140625,6.03125,6.609375,7.546875,7.390625,8.03125,6.296875,4.453125,6.15625,8.609375
8.25,5.734375,4.546875,5.5,91.21875,114.796875,6.65625,4.1875,3.21875,3.09375,5.25,17.84375,157.421875,84.96875,408.84375,219.890625,398.4375,269.203125,334.796875,105.546875,9.046875,7.484375,7,4.078125,4.828125,5.109375,6.5,7.125,5.09375,4.609375,7.265625,4.5
5.078125,4.5625,3.953125,4.53125,162.609375,5.1875,7.65625,4.625,3.203125,2.28125,4.203125,4.1875,7.59375,333.84375,62.8125,101.515625,403.953125,353.328125,264.375,140.765625,7.5,3.1875,3.890625,8.9375,8.125,7.015625,3.625,5.46875,6.34375,9.046875,3.796875,4.109375
4.046875,3.640625,6.609375,3.96875,146.90625,6.390625,6.671875,6.296875,6.953125,6.078125,9.28125,8.6875,342.4375,60.859375,4.671875,48.96875,341.390625,93.0625,140.8125,101.3125,2.6875,4.65625,8.53125,3.453125,38.515625,34.296875,5.328125,6.453125,4.96875,9.78125,7.921875,3.875
6.875,5.75,6.421875,4.890625,159.109375,77.828125,4.046875,2.734375,42.6875,3.875,18.734375,207.390625,195.671875,5.71875,5.953125,28.09375,281.953125,305.84375,266.265625,128.515625,5.09375,2.796875,5.765625,16.078125,39.8125,24.546875,7.546875,8.9375,7.359375,4.078125,4.265625,6.21875
4.09375,4.84375,5,6.640625,4.90625,239.203125,3.140625,3.125,6.515625,5.5,20,34.84375,24.1875,7.703125,3.96875,75.78125,169.875,186,194.453125,5.859375,7.171875,4.8125,6.78125,11.03125,7.78125,15.328125,3.453125,10.65625,3.90625,6.5625,3.984375,5.890625
4.859375,3.28125,4.109375,3.25,3.609375,135.046875,1.28125,3.71875,4.90625,3.5,50.09375,48.0625,37.40625,5.078125,183.78125,121.484375,34.5,199.078125,117.453125,154.765625,11.25,3.46875,4.46875,13.421875,14.859375,14.390625,5.546875,34.65625,30,4.265625,8.40625,4.875
8.015625,6.546875,5.453125,4.421875,5.984375,175.390625,2.5,4.5625,1.640625,5.984375,7.546875,14.671875,5.59375,159.390625,17.375,72.765625,117.53125,62.203125,168.359375,206.03125,15.703125,30.140625,19.203125,29.125,20.046875,13.078125,8.1875,27,39.5625,3.96875,6.9375,4.09375
15.0625,22.640625,14.28125,6.609375,164.265625,43.203125,7.15625,8.96875,3.734375,16.75,4.078125,1.671875,1.21875,150.21875,144.34375,226.40625,42.234375,71.078125,67.5,234.953125,140.71875,21.96875,35.09375,48.203125,27.859375,10.203125,5.421875,13,25.859375,6.1875,9.578125,10.46875
94.46875,122.5,54.734375,81.484375,184.953125,1.4375,2.515625,3.6875,5.53125,6.4375,9.421875,6.8125,3.1875,177.609375,150.9375,164.96875,72.453125,111.578125,63.59375,221.84375,224.84375,62.375,67.296875,82.015625,62.4375,20.28125,13.765625,13.578125,23.8125,48.921875,47.75,43.25
29.375,37.515625,44.5,82.015625,29.890625,4.796875,3.53125,3.65625,1.984375,6.359375,2,5.65625,175.765625,55.921875,154.8125,200.671875,157.1875,181.765625,67.5,89.921875,193.296875,66.28125,79.90625,110.671875,40.96875,68.21875,35.5,28.328125,71.234375,36.96875,52.0625,36.640625
60.640625,77.390625,90.1875,153.25,5.078125,3.859375,4.796875,4.765625,6.296875,7.515625,6.28125,4.984375,146.96875,58.65625,221.875,140.484375,196.390625,312.125,422.21875,96.546875,160.125,159.28125,101.296875,45.296875,59.546875,29.390625,88.1875,74.359375,68.140625,40.40625,22.75,33.453125
55.96875,44.9375,24.15625,134.8125,4.03125,3.515625,3.71875,5.359375,1.53125,7.78125,5.328125,4.015625,132.59375,107.25,101.53125,216.8125,130.671875,108.296875,372.96875,292.984375,118.84375,193.96875,14.984375,18.65625,9.828125,10.578125,14.671875,14.34375,20.796875,16,16.359375,15.859375
16.0625,17.46875,25.875,83.734375,2.75,1.625,2.125,3.703125,1.71875,6.203125,1.703125,132.609375,42.625,133.15625,207.96875,149.375,47.53125,71.109375,15.875,469.203125,295.390625,109.734375,143.09375,36.96875,30.875,31.09375,15.78125,17.84375,21,19.234375,20.46875,42.5
