
ICA_Basis,0.005337
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
70,0.737745,0.715171,0.001429,140.000000,0.014124,1.000000,0.157143,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),31.666621,,=(B4-J4),,=(N4/$B$2),,31.645450,,0.914927,,0.915072
40,0.512005,0.471637,0.001887,289.000000,0.029155,1.000000,0.093426,,=(C5+D5+F5),=(C5+D5+F5+$B$2*G5),29.152429,,=(B5-J5),,=(N5/$B$2),,29.085376,,0.866476,,0.866757
10,0.219910,0.139199,0.003140,603.000000,0.060833,3.000000,0.069652,,=(C6+D6+F6),=(C6+D6+F6+$B$2*G6),24.811913,,=(B6-J6),,=(N6/$B$2),,24.315009,,0.734450,,0.734545
