



,,[1],[2],[3],[4],[5],,[6],[7],[8],[9],[10]
,[172],44,46,15,7,35,,2,24,39,26,50
,[179],58,41,48,11,56,,16,18,62,14,54
,[184],60,62,48,57,5,,51,30,2,15,63
,[192],8,2,33,53,31,,9,30,47,40,57
,[199],40,52,28,18,3,,53,46,38,11,54
,[224],32,43,48,34,54,,52,28,24,6,21
,[225],26,48,28,22,55,,40,27,60,52,19
,[230],14,59,17,30,48,,61,45,22,11,4
,[613],22,21,55,40,1,,44,36,5,45,33
,[728],16,38,48,1,45,,23,49,36,22,40
,[776],52,29,14,56,33,,47,43,40,20,42
,[790],55,50,29,8,0,,5,45,63,4,36
,[808],15,10,42,5,53,,54,17,59,19,16
,[809],29,53,46,19,11,,6,52,40,57,61
,[820],15,50,4,47,17,,19,9,57,14,59
,[821],32,50,39,59,16,,53,8,12,48,30
,[822],59,2,53,21,0,,37,15,39,31,7
,[823],2,17,34,59,15,,56,29,22,14,43
,[824],34,48,15,45,62,,52,42,12,2,23
,[842],47,18,35,14,21,,61,48,40,59,63
,[852],31,56,4,28,7,,58,45,47,10,57
,[853],39,59,37,20,58,,2,22,7,25,15
,[872],43,46,26,48,33,,40,21,11,15,2
,[883],14,46,4,22,40,,58,50,1,37,30
,[886],53,12,35,50,51,,47,22,57,25,1
,[887],31,56,43,11,53,,2,59,8,37,29
,[917],28,36,58,59,46,,17,22,61,14,7
,[918],6,59,15,24,28,,61,21,50,14,46
,[948],49,43,63,46,27,,23,0,39,10,13
,[949],45,56,7,50,13,,47,23,61,6,20


,,[0],[2],[3],[4],[5],[6],[7],[8],[10],[11],[14],[15],[16],[17],[19],[22],[24],[25],[26],[28],[30],[31],[32],[33],[36],[38],[58],[64],[65],[69],[94],[96],[118],[122],[126],[127],[128],[129],[134],[146],[150],[153],[160],[166],[170],[172],[179],[184],[192],[199],[224],[225],[230],[613],[728],[776],[790],[808],[809],[820],[821],[822],[823],[824],[842],[852],[853],[872],[883],[886],[887],[917],[918],[948],[949]
,[0],1.000,0.200,0.200,0.200,0.100,0.100,0.100,0.100,0.200,0.200,0.400,0.100,0.300,0.200,0.100,0.100,0.000,0.200,0.200,0.100,0.100,0.200,0.100,0.100,0.200,0.100,0.000,0.400,0.000,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.300,0.100,0.100,0.100,0.000,0.200,0.300,0.300,0.200,0.100,0.100,0.000,0.200,0.300,0.300,0.100,0.000,0.200,0.200,0.100,0.200,0.100,0.100,0.100,0.000,0.300,0.100,0.200,0.000,0.200,0.100,0.000,0.100,0.100,0.100,0.200,0.000,0.100,0.100,,[0.160],10/75
,[2],0.200,1.000,0.200,0.200,0.100,0.300,0.000,0.200,0.000,0.000,0.300,0.200,0.200,0.400,0.000,0.100,0.100,0.200,0.200,0.200,0.200,0.500,0.100,0.000,0.300,0.400,0.100,0.400,0.100,0.100,0.100,0.300,0.200,0.300,0.000,0.300,0.100,0.200,0.000,0.200,0.300,0.100,0.200,0.200,0.000,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.100,0.300,0.100,0.000,0.400,0.300,0.200,0.100,0.300,0.100,0.000,0.000,0.000,0.100,0.200,0.000,0.300,0.300,0.100,0.200,0.200,0.000,0.200,,[0.180],14/75
,[3],0.200,0.200,1.000,0.000,0.100,0.100,0.100,0.000,0.100,0.100,0.300,0.000,0.200,0.100,0.100,0.100,0.000,0.300,0.200,0.100,0.100,0.000,0.000,0.100,0.200,0.300,0.100,0.000,0.200,0.200,0.200,0.200,0.200,0.200,0.000,0.200,0.100,0.300,0.300,0.100,0.100,0.200,0.200,0.100,0.200,0.200,0.100,0.300,0.100,0.200,0.200,0.300,0.100,0.500,0.300,0.200,0.200,0.100,0.100,0.000,0.200,0.200,0.000,0.100,0.300,0.000,0.200,0.300,0.100,0.000,0.000,0.100,0.100,0.100,0.100,,[0.157],13/75
,[4],0.200,0.200,0.000,1.000,0.200,0.100,0.100,0.200,0.300,0.100,0.200,0.200,0.200,0.200,0.300,0.200,0.100,0.200,0.000,0.300,0.000,0.100,0.200,0.200,0.300,0.100,0.100,0.200,0.300,0.000,0.300,0.200,0.000,0.200,0.100,0.300,0.200,0.200,0.100,0.300,0.300,0.100,0.100,0.400,0.100,0.000,0.000,0.100,0.300,0.000,0.000,0.200,0.100,0.300,0.100,0.300,0.300,0.100,0.100,0.200,0.000,0.100,0.200,0.000,0.200,0.200,0.100,0.100,0.100,0.300,0.200,0.100,0.000,0.200,0.100,,[0.169],12/75
,[5],0.100,0.100,0.100,0.200,1.000,0.100,0.200,0.300,0.100,0.300,0.100,0.200,0.200,0.100,0.400,0.200,0.200,0.200,0.000,0.100,0.200,0.000,0.000,0.400,0.300,0.000,0.100,0.000,0.100,0.200,0.100,0.000,0.100,0.200,0.100,0.000,0.100,0.000,0.100,0.100,0.100,0.000,0.200,0.200,0.000,0.100,0.000,0.400,0.500,0.100,0.100,0.100,0.200,0.100,0.200,0.300,0.100,0.100,0.200,0.300,0.100,0.200,0.300,0.200,0.200,0.200,0.100,0.300,0.200,0.300,0.200,0.100,0.000,0.300,0.200,,[0.167],12/75
,[6],0.100,0.300,0.100,0.100,0.100,1.000,0.200,0.200,0.300,0.100,0.200,0.400,0.200,0.300,0.000,0.100,0.100,0.200,0.100,0.100,0.200,0.100,0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.100,0.000,0.200,0.300,0.000,0.500,0.000,0.300,0.100,0.200,0.100,0.100,0.200,0.200,0.200,0.300,0.100,0.300,0.200,0.100,0.100,0.300,0.300,0.100,0.100,0.300,0.200,0.000,0.200,0.200,0.200,0.000,0.200,0.200,0.100,0.100,0.000,0.100,0.100,0.100,,[0.169],7/75
,[7],0.100,0.000,0.100,0.100,0.200,0.200,1.000,0.300,0.200,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.000,0.100,0.100,0.100,0.100,0.000,0.200,0.100,0.200,0.000,0.200,0.100,0.200,0.200,0.000,0.200,0.100,0.000,0.300,0.100,0.200,0.300,0.100,0.100,0.300,0.200,0.100,0.100,0.200,0.100,0.100,0.300,0.200,0.200,0.100,0.000,0.100,0.000,0.100,0.200,0.300,0.100,0.100,0.300,0.100,0.100,0.300,0.100,0.100,0.300,0.100,0.200,0.100,0.100,0.300,0.000,0.100,0.300,0.200,,[0.152],9/75
,[8],0.100,0.200,0.000,0.200,0.300,0.200,0.300,1.000,0.200,0.100,0.000,0.100,0.100,0.100,0.300,0.100,0.000,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.200,0.100,0.000,0.100,0.200,0.100,0.100,0.300,0.200,0.100,0.200,0.100,0.200,0.100,0.200,0.500,0.200,0.300,0.200,0.000,0.200,0.000,0.100,0.300,0.100,0.000,0.100,0.000,0.000,0.100,0.200,0.300,0.100,0.100,0.300,0.300,0.100,0.000,0.200,0.100,0.200,0.100,0.100,0.100,0.500,0.100,0.000,0.100,0.100,0.200,,[0.159],11/75
,[10],0.200,0.000,0.100,0.300,0.100,0.300,0.200,0.200,1.000,0.100,0.000,0.300,0.200,0.100,0.200,0.300,0.100,0.100,0.100,0.200,0.100,0.100,0.300,0.200,0.100,0.200,0.000,0.200,0.400,0.200,0.300,0.100,0.400,0.200,0.000,0.200,0.100,0.400,0.400,0.100,0.300,0.100,0.400,0.200,0.100,0.100,0.100,0.100,0.200,0.000,0.000,0.000,0.200,0.200,0.200,0.200,0.200,0.200,0.000,0.200,0.100,0.100,0.200,0.300,0.100,0.300,0.000,0.000,0.000,0.100,0.200,0.100,0.000,0.200,0.200,,[0.173],12/75
,[11],0.200,0.000,0.100,0.100,0.300,0.100,0.100,0.100,0.100,1.000,0.100,0.200,0.200,0.000,0.100,0.300,0.200,0.300,0.100,0.100,0.300,0.100,0.100,0.500,0.100,0.000,0.100,0.200,0.200,0.300,0.100,0.100,0.100,0.100,0.400,0.000,0.000,0.000,0.300,0.200,0.000,0.000,0.000,0.100,0.000,0.300,0.000,0.000,0.200,0.100,0.300,0.000,0.200,0.100,0.100,0.200,0.000,0.100,0.200,0.300,0.100,0.300,0.200,0.100,0.400,0.200,0.200,0.300,0.100,0.100,0.200,0.400,0.500,0.300,0.400,,[0.172],14/75
,[14],0.400,0.300,0.300,0.200,0.100,0.200,0.100,0.000,0.000,0.100,1.000,0.300,0.300,0.000,0.000,0.200,0.100,0.200,0.100,0.000,0.000,0.200,0.000,0.000,0.100,0.100,0.100,0.200,0.000,0.100,0.200,0.200,0.100,0.200,0.100,0.200,0.300,0.100,0.000,0.100,0.000,0.200,0.200,0.200,0.300,0.000,0.200,0.200,0.100,0.100,0.300,0.200,0.300,0.200,0.300,0.000,0.100,0.000,0.100,0.000,0.300,0.000,0.100,0.200,0.200,0.100,0.100,0.100,0.300,0.100,0.000,0.300,0.100,0.100,0.100,,[0.151],17/75
,[15],0.100,0.200,0.000,0.200,0.200,0.400,0.100,0.100,0.300,0.200,0.300,1.000,0.300,0.200,0.000,0.100,0.000,0.100,0.200,0.200,0.100,0.100,0.300,0.100,0.000,0.200,0.100,0.300,0.000,0.200,0.300,0.200,0.200,0.100,0.100,0.100,0.000,0.300,0.400,0.400,0.200,0.000,0.100,0.000,0.200,0.000,0.200,0.300,0.200,0.000,0.200,0.100,0.200,0.000,0.100,0.200,0.100,0.100,0.100,0.200,0.200,0.000,0.100,0.300,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.100,0.200,0.300,0.200,,[0.160],17/75
,[16],0.300,0.200,0.200,0.200,0.200,0.200,0.100,0.100,0.200,0.200,0.300,0.300,1.000,0.100,0.100,0.100,0.200,0.000,0.000,0.000,0.200,0.100,0.200,0.300,0.100,0.100,0.200,0.200,0.100,0.400,0.300,0.200,0.200,0.200,0.100,0.100,0.300,0.100,0.100,0.300,0.200,0.100,0.100,0.100,0.200,0.100,0.000,0.100,0.300,0.200,0.200,0.100,0.000,0.300,0.300,0.100,0.200,0.100,0.300,0.200,0.200,0.100,0.100,0.100,0.000,0.200,0.000,0.000,0.100,0.300,0.200,0.200,0.100,0.100,0.100,,[0.171],8/75
,[17],0.200,0.400,0.100,0.200,0.100,0.300,0.100,0.100,0.100,0.000,0.000,0.200,0.100,1.000,0.200,0.200,0.300,0.000,0.200,0.300,0.300,0.300,0.200,0.000,0.200,0.200,0.200,0.200,0.100,0.000,0.200,0.200,0.200,0.300,0.200,0.100,0.000,0.300,0.200,0.100,0.400,0.100,0.200,0.000,0.100,0.000,0.300,0.200,0.200,0.200,0.200,0.100,0.000,0.200,0.100,0.100,0.300,0.500,0.300,0.100,0.200,0.200,0.000,0.000,0.100,0.000,0.000,0.100,0.000,0.100,0.100,0.000,0.100,0.200,0.100,,[0.165],15/75
,[19],0.100,0.000,0.100,0.300,0.400,0.000,0.100,0.300,0.200,0.100,0.000,0.000,0.100,0.200,1.000,0.300,0.300,0.100,0.100,0.300,0.000,0.100,0.100,0.200,0.500,0.000,0.100,0.100,0.200,0.100,0.200,0.200,0.100,0.400,0.200,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.200,0.300,0.100,0.100,0.100,0.400,0.500,0.100,0.000,0.200,0.100,0.100,0.000,0.200,0.000,0.100,0.300,0.300,0.100,0.200,0.100,0.200,0.100,0.300,0.100,0.300,0.000,0.400,0.300,0.000,0.000,0.000,0.100,,[0.171],13/75
,[22],0.100,0.100,0.100,0.200,0.200,0.100,0.100,0.100,0.300,0.300,0.200,0.100,0.100,0.200,0.300,1.000,0.200,0.100,0.100,0.100,0.100,0.200,0.100,0.000,0.300,0.100,0.000,0.200,0.200,0.300,0.100,0.000,0.000,0.300,0.100,0.000,0.100,0.200,0.200,0.100,0.200,0.000,0.200,0.000,0.100,0.100,0.300,0.100,0.400,0.000,0.000,0.000,0.200,0.200,0.100,0.400,0.100,0.000,0.100,0.200,0.000,0.100,0.200,0.200,0.200,0.400,0.300,0.200,0.100,0.100,0.200,0.200,0.100,0.000,0.500,,[0.161],13/75
,[24],0.000,0.100,0.000,0.100,0.200,0.100,0.000,0.000,0.100,0.200,0.100,0.000,0.200,0.300,0.300,0.200,1.000,0.100,0.100,0.100,0.300,0.200,0.100,0.400,0.000,0.000,0.300,0.000,0.200,0.100,0.200,0.200,0.100,0.000,0.200,0.000,0.300,0.000,0.100,0.000,0.100,0.200,0.100,0.300,0.200,0.100,0.200,0.100,0.100,0.400,0.100,0.200,0.300,0.000,0.000,0.000,0.000,0.400,0.500,0.200,0.100,0.100,0.100,0.000,0.100,0.200,0.000,0.200,0.100,0.200,0.200,0.400,0.300,0.200,0.100,,[0.156],18/75
,[25],0.200,0.200,0.300,0.200,0.200,0.200,0.100,0.100,0.100,0.300,0.200,0.100,0.000,0.000,0.100,0.100,0.100,1.000,0.300,0.100,0.000,0.200,0.000,0.300,0.100,0.200,0.200,0.200,0.300,0.100,0.000,0.200,0.000,0.000,0.200,0.200,0.200,0.000,0.200,0.100,0.100,0.100,0.300,0.400,0.100,0.200,0.000,0.100,0.100,0.200,0.100,0.300,0.200,0.400,0.200,0.100,0.300,0.100,0.100,0.200,0.200,0.300,0.100,0.100,0.300,0.200,0.200,0.200,0.200,0.200,0.100,0.200,0.300,0.100,0.300,,[0.176],9/75
,[26],0.200,0.200,0.200,0.000,0.000,0.100,0.100,0.200,0.100,0.100,0.100,0.200,0.000,0.200,0.100,0.100,0.100,0.300,1.000,0.300,0.200,0.200,0.200,0.000,0.000,0.200,0.000,0.200,0.000,0.400,0.300,0.300,0.300,0.100,0.300,0.200,0.200,0.100,0.100,0.200,0.100,0.300,0.200,0.200,0.300,0.200,0.000,0.000,0.000,0.200,0.200,0.200,0.100,0.000,0.000,0.300,0.100,0.300,0.300,0.300,0.200,0.200,0.100,0.200,0.200,0.000,0.300,0.000,0.200,0.200,0.200,0.100,0.300,0.000,0.300,,[0.172],15/75
,[28],0.100,0.200,0.100,0.300,0.100,0.100,0.100,0.100,0.200,0.100,0.000,0.200,0.000,0.300,0.300,0.100,0.100,0.100,0.300,1.000,0.300,0.100,0.300,0.100,0.400,0.200,0.100,0.200,0.200,0.000,0.200,0.300,0.200,0.200,0.300,0.400,0.000,0.300,0.100,0.200,0.300,0.200,0.300,0.200,0.100,0.000,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.300,0.000,0.400,0.200,0.300,0.100,0.200,0.000,0.200,0.200,0.100,0.200,0.100,0.100,0.200,0.200,0.000,0.300,0.100,0.100,0.100,0.000,,[0.179],9/75
,[30],0.100,0.200,0.100,0.000,0.200,0.200,0.100,0.100,0.100,0.300,0.000,0.100,0.200,0.300,0.000,0.100,0.300,0.000,0.200,0.300,1.000,0.100,0.000,0.300,0.100,0.100,0.100,0.000,0.100,0.200,0.200,0.100,0.300,0.200,0.300,0.300,0.200,0.200,0.200,0.200,0.300,0.100,0.100,0.100,0.100,0.200,0.100,0.100,0.100,0.300,0.200,0.200,0.000,0.100,0.200,0.200,0.100,0.200,0.300,0.000,0.100,0.200,0.100,0.200,0.000,0.000,0.100,0.300,0.200,0.100,0.300,0.100,0.100,0.400,0.100,,[0.165],10/75
,[31],0.200,0.500,0.000,0.100,0.000,0.100,0.000,0.200,0.100,0.100,0.200,0.100,0.100,0.300,0.100,0.200,0.200,0.200,0.200,0.100,0.100,1.000,0.300,0.200,0.300,0.300,0.200,0.400,0.200,0.100,0.100,0.300,0.200,0.200,0.000,0.200,0.200,0.000,0.200,0.100,0.000,0.200,0.200,0.300,0.100,0.200,0.300,0.000,0.000,0.200,0.500,0.200,0.000,0.100,0.000,0.000,0.200,0.100,0.100,0.100,0.200,0.000,0.100,0.200,0.000,0.200,0.100,0.000,0.200,0.200,0.000,0.200,0.400,0.000,0.200,,[0.165],16/75
,[32],0.100,0.100,0.000,0.200,0.000,0.100,0.200,0.200,0.300,0.100,0.000,0.300,0.200,0.200,0.100,0.100,0.100,0.000,0.200,0.300,0.000,0.300,1.000,0.200,0.100,0.200,0.400,0.200,0.000,0.000,0.200,0.300,0.200,0.000,0.000,0.100,0.200,0.300,0.200,0.300,0.200,0.100,0.200,0.200,0.000,0.100,0.300,0.000,0.200,0.100,0.300,0.100,0.100,0.000,0.100,0.400,0.200,0.200,0.200,0.100,0.200,0.100,0.300,0.100,0.100,0.300,0.000,0.000,0.100,0.000,0.400,0.200,0.400,0.000,0.200,,[0.167],16/75
,[33],0.100,0.000,0.100,0.200,0.400,0.100,0.100,0.100,0.200,0.500,0.000,0.100,0.300,0.000,0.200,0.000,0.400,0.300,0.000,0.100,0.300,0.200,0.200,1.000,0.100,0.000,0.200,0.100,0.400,0.100,0.200,0.300,0.200,0.100,0.300,0.100,0.300,0.000,0.100,0.200,0.000,0.000,0.100,0.200,0.000,0.200,0.000,0.100,0.000,0.200,0.300,0.100,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.100,0.100,0.200,0.300,0.200,0.100,0.200,0.100,0.300,0.100,0.200,0.200,0.400,0.300,0.300,0.200,,[0.173],12/75
,[36],0.200,0.300,0.200,0.300,0.300,0.100,0.200,0.100,0.100,0.100,0.100,0.000,0.100,0.200,0.500,0.300,0.000,0.100,0.000,0.400,0.100,0.300,0.100,0.100,1.000,0.100,0.100,0.400,0.200,0.100,0.200,0.100,0.000,0.300,0.200,0.200,0.100,0.200,0.100,0.100,0.200,0.100,0.200,0.200,0.000,0.200,0.200,0.300,0.400,0.100,0.200,0.200,0.000,0.200,0.000,0.200,0.100,0.100,0.100,0.100,0.100,0.300,0.200,0.100,0.000,0.300,0.300,0.300,0.100,0.100,0.300,0.100,0.000,0.200,0.000,,[0.175],10/75
,[38],0.100,0.400,0.300,0.100,0.000,0.100,0.000,0.200,0.200,0.000,0.100,0.200,0.100,0.200,0.000,0.100,0.000,0.200,0.200,0.200,0.100,0.300,0.200,0.000,0.100,1.000,0.100,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.000,0.100,0.000,0.100,0.000,0.200,0.300,0.200,0.100,0.100,0.200,0.300,0.100,0.100,0.000,0.000,0.200,0.100,0.300,0.400,0.200,0.100,0.300,0.100,0.100,0.200,0.200,0.100,0.300,0.200,0.100,0.100,0.300,0.000,0.300,0.300,0.000,0.200,0.300,0.100,0.300,,[0.164],13/75
,[58],0.000,0.100,0.100,0.100,0.100,0.200,0.200,0.100,0.000,0.100,0.100,0.100,0.200,0.200,0.100,0.000,0.300,0.200,0.000,0.100,0.100,0.200,0.400,0.200,0.100,0.100,1.000,0.000,0.000,0.100,0.000,0.100,0.000,0.000,0.000,0.100,0.200,0.100,0.100,0.300,0.200,0.100,0.200,0.200,0.200,0.200,0.200,0.100,0.200,0.300,0.200,0.200,0.100,0.000,0.100,0.000,0.200,0.200,0.100,0.100,0.400,0.200,0.000,0.000,0.100,0.200,0.100,0.000,0.100,0.200,0.200,0.100,0.200,0.200,0.000,,[0.140],16/75
,[64],0.400,0.400,0.000,0.200,0.000,0.200,0.100,0.000,0.200,0.200,0.200,0.300,0.200,0.200,0.100,0.200,0.000,0.200,0.200,0.200,0.000,0.400,0.200,0.100,0.400,0.100,0.000,1.000,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.400,0.100,0.000,0.100,0.200,0.000,0.200,0.200,0.200,0.100,0.200,0.200,0.000,0.200,0.100,0.300,0.100,0.000,0.100,0.000,0.000,0.100,0.100,0.100,0.100,0.100,0.200,0.000,0.000,0.100,0.300,0.200,0.000,0.100,0.100,0.100,0.200,0.100,0.100,0.300,,[0.164],15/75
,[65],0.000,0.100,0.200,0.300,0.100,0.200,0.200,0.100,0.400,0.200,0.000,0.000,0.100,0.100,0.200,0.200,0.200,0.300,0.000,0.200,0.100,0.200,0.000,0.400,0.200,0.200,0.000,0.200,1.000,0.100,0.400,0.300,0.400,0.200,0.300,0.300,0.000,0.100,0.100,0.000,0.200,0.200,0.200,0.200,0.200,0.300,0.000,0.100,0.100,0.100,0.100,0.100,0.200,0.500,0.100,0.100,0.200,0.200,0.100,0.200,0.100,0.200,0.200,0.300,0.100,0.100,0.100,0.400,0.100,0.100,0.000,0.200,0.300,0.200,0.200,,[0.181],10/75
,[69],0.200,0.100,0.200,0.000,0.200,0.100,0.200,0.200,0.200,0.300,0.100,0.200,0.400,0.000,0.100,0.300,0.100,0.100,0.400,0.000,0.200,0.100,0.000,0.100,0.100,0.200,0.100,0.200,0.100,1.000,0.200,0.100,0.100,0.100,0.100,0.100,0.100,0.000,0.100,0.200,0.100,0.300,0.000,0.100,0.400,0.300,0.000,0.100,0.200,0.100,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.000,0.300,0.400,0.100,0.000,0.000,0.200,0.200,0.200,0.100,0.000,0.200,0.300,0.000,0.100,0.200,0.100,0.400,,[0.160],12/75
,[94],0.200,0.100,0.200,0.300,0.100,0.200,0.000,0.100,0.300,0.100,0.200,0.300,0.300,0.200,0.200,0.100,0.200,0.000,0.300,0.200,0.200,0.100,0.200,0.200,0.200,0.200,0.000,0.200,0.400,0.200,1.000,0.200,0.400,0.200,0.400,0.000,0.200,0.300,0.200,0.200,0.200,0.200,0.100,0.200,0.300,0.200,0.000,0.100,0.100,0.200,0.300,0.200,0.100,0.300,0.100,0.300,0.000,0.200,0.300,0.100,0.100,0.000,0.100,0.200,0.000,0.000,0.000,0.200,0.200,0.100,0.000,0.200,0.200,0.100,0.100,,[0.181],11/75
,[96],0.200,0.300,0.200,0.200,0.000,0.100,0.200,0.100,0.100,0.100,0.200,0.200,0.200,0.200,0.200,0.000,0.200,0.200,0.300,0.300,0.100,0.300,0.300,0.300,0.100,0.200,0.100,0.200,0.300,0.100,0.200,1.000,0.400,0.200,0.200,0.300,0.200,0.100,0.000,0.200,0.000,0.200,0.200,0.200,0.200,0.100,0.100,0.000,0.000,0.200,0.100,0.200,0.200,0.200,0.100,0.200,0.400,0.100,0.400,0.300,0.100,0.000,0.200,0.100,0.100,0.100,0.000,0.100,0.300,0.100,0.100,0.300,0.300,0.100,0.100,,[0.183],8/75
,[118],0.200,0.200,0.200,0.000,0.100,0.100,0.100,0.300,0.400,0.100,0.100,0.200,0.200,0.200,0.100,0.000,0.100,0.000,0.300,0.200,0.300,0.200,0.200,0.200,0.000,0.200,0.000,0.200,0.400,0.100,0.400,0.400,1.000,0.300,0.200,0.400,0.100,0.300,0.200,0.200,0.100,0.100,0.300,0.000,0.100,0.200,0.000,0.000,0.000,0.100,0.100,0.000,0.000,0.200,0.200,0.100,0.200,0.100,0.200,0.000,0.100,0.200,0.000,0.200,0.000,0.000,0.100,0.100,0.200,0.100,0.100,0.200,0.200,0.400,0.200,,[0.167],15/75
,[122],0.200,0.300,0.200,0.200,0.200,0.200,0.000,0.200,0.200,0.100,0.200,0.100,0.200,0.300,0.400,0.300,0.000,0.000,0.100,0.200,0.200,0.200,0.000,0.100,0.300,0.100,0.000,0.300,0.200,0.100,0.200,0.200,0.300,1.000,0.200,0.400,0.100,0.400,0.100,0.000,0.200,0.100,0.100,0.000,0.100,0.200,0.100,0.200,0.300,0.100,0.200,0.000,0.000,0.300,0.200,0.200,0.200,0.200,0.000,0.100,0.200,0.100,0.100,0.200,0.200,0.100,0.100,0.200,0.000,0.300,0.100,0.100,0.000,0.100,0.100,,[0.169],12/75
,[126],0.200,0.000,0.000,0.100,0.100,0.100,0.300,0.100,0.000,0.400,0.100,0.100,0.100,0.200,0.200,0.100,0.200,0.200,0.300,0.300,0.300,0.000,0.000,0.300,0.200,0.000,0.000,0.300,0.300,0.100,0.400,0.200,0.200,0.200,1.000,0.100,0.200,0.100,0.000,0.000,0.100,0.300,0.000,0.000,0.300,0.200,0.000,0.000,0.100,0.300,0.300,0.200,0.100,0.100,0.100,0.300,0.000,0.200,0.300,0.200,0.200,0.200,0.200,0.100,0.100,0.100,0.200,0.300,0.100,0.000,0.200,0.300,0.200,0.300,0.200,,[0.171],15/75
,[127],0.200,0.300,0.200,0.300,0.000,0.100,0.100,0.200,0.200,0.000,0.200,0.100,0.100,0.100,0.200,0.000,0.000,0.200,0.200,0.400,0.300,0.200,0.100,0.100,0.200,0.100,0.100,0.400,0.300,0.100,0.000,0.300,0.400,0.400,0.100,1.000,0.000,0.200,0.000,0.200,0.200,0.200,0.200,0.300,0.100,0.200,0.000,0.100,0.100,0.000,0.000,0.300,0.000,0.300,0.100,0.000,0.300,0.100,0.000,0.000,0.100,0.200,0.000,0.100,0.100,0.100,0.100,0.100,0.100,0.200,0.200,0.100,0.000,0.200,0.100,,[0.157],16/75
,[128],0.300,0.100,0.100,0.200,0.100,0.000,0.200,0.100,0.100,0.000,0.300,0.000,0.300,0.000,0.100,0.100,0.300,0.200,0.200,0.000,0.200,0.200,0.200,0.300,0.100,0.000,0.200,0.100,0.000,0.100,0.200,0.200,0.100,0.100,0.200,0.000,1.000,0.100,0.100,0.100,0.000,0.300,0.200,0.300,0.200,0.000,0.100,0.100,0.000,0.400,0.200,0.200,0.000,0.100,0.300,0.200,0.100,0.100,0.200,0.000,0.000,0.000,0.100,0.100,0.000,0.300,0.100,0.000,0.200,0.200,0.100,0.200,0.100,0.200,0.000,,[0.144],18/75
