
ICA_Basis,0.003740
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
70,0.666651,0.613797,0.001230,356.000000,0.037258,3.000000,0.061798,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),31.369512,,=(B4-J4),,=(N4/$B$2),,31.321749,,0.899411,,0.899051
