
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.330298,33.615789,0.951507,,1016,,2.284531,33.626748,0.951535,,8,,5,26,54
70,1.998932,31.698204,0.930155,,1006,,1.961976,31.719430,0.930329,,18,,54,58,62
60,1.777586,30.315314,0.909780,,1002,,1.747607,30.341032,0.909935,,22,,13,26,54
50,1.570299,29.289903,0.890474,,989,,1.533779,29.327085,0.891096,,35,,2,54,58
40,1.355317,28.243827,0.865904,,983,,1.322984,28.289180,0.866758,,41,,25,28,54
30,1.112034,26.912395,0.828565,,962,,1.082326,26.972476,0.829194,,62,,13,60,62
