
ICA_Basis,0.004320
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
60,0.642954,0.594616,0.003284,252.000000,0.025423,3.000000,0.357143,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),30.659152,,=(B4-J4),,=(N4/$B$2),,30.542891,,0.900025,,0.895097
