,,1539,,583,,2.639794168,,,,,
,,,,,,,,,,,
Q40,,,,,,,,,,,
Area_num,,ica_basis2,,,,,,,,,
211,,1,,24,34,42,51,9,,,
212,,99,,99,99,99,99,99,,,
213,,0,,41,61,0,47,52,,0_area,
214,,0,,3,41,59,57,51,,0_area,
215,,1,,23,51,62,12,60,,21,
216,,0,,6,40,11,17,37,,0_area,
217,,0,,42,17,51,40,57,,0_area,
218,,0,,4,36,7,12,5,,0_area,
219,,0,,42,25,5,17,61,,0_area,
220,,0,,61,40,51,57,43,,0_area,
221,,0,,40,53,42,20,7,,0_area,
222,,0,,15,21,49,27,14,,0_area,
223,,0,,99,99,99,99,99,,0_area,
224,,99,,11,13,23,56,21,,,
225,,1,,61,16,42,47,29,,,
226,,99,,99,99,99,99,99,,,
227,,0,,6,15,20,42,7,,0_area,
228,,0,,13,39,60,37,48,,0_area,
229,,0,,21,40,61,47,57,,0_area,
230,,0,,99,99,99,99,99,,0_area,
231,,0,,20,24,61,39,42,,0_area,
232,,0,,44,60,17,47,5,,0_area,
233,,99,,99,99,99,99,99,,,
234,,0,,7,4,20,8,2,,0_area,
235,,0,,54,3,63,39,28,,0_area,
236,,0,,47,44,34,15,6,,0_area,
237,,0,,15,4,43,29,51,,0_area,
238,,2,,40,3,55,36,24,,,
239,,99,,57,24,52,36,41,,,
240,,99,,24,13,8,5,45,,,
241,,1,,24,13,50,62,51,,21,
242,,99,,61,10,5,6,44,,,
243,,1,,61,26,6,37,21,,10,
244,,1,,51,24,10,8,14,,10,
245,,1,,61,44,21,38,20,,,
246,,99,,99,99,99,99,99,,,
247,,99,,24,0,55,51,46,,,
248,,1,,42,51,40,60,5,,,
249,,99,,99,99,99,99,99,,,
250,,1,,24,12,48,21,54,,21,
251,,0,,25,35,31,63,55,,0_area,
252,,0,,13,36,39,61,63,,0_area,
253,,0,,53,48,23,0,27,,0_area,
254,,0,,99,99,99,99,99,,0_area,
255,,0,,99,99,99,99,99,,0_area,
256,,99,,99,99,99,99,99,,,
257,,7,,24,13,48,26,10,,,
258,,5,,10,24,5,13,34,,,
259,,99,,99,99,99,99,99,,,
260,,6,,42,41,21,61,8,,,
261,,4,,52,37,63,32,7,,,
262,,0,,5,11,43,41,9,,0_area,
263,,1,,29,30,24,61,21,,21,
264,,1,,61,21,49,22,52,,,
265,,1,,61,21,47,0,3,,,
266,,1,,61,36,55,43,24,,,
267,,99,,99,99,99,99,99,,,
268,,99,,99,99,99,99,99,,,
269,,0,,99,99,99,99,99,,0_area,
270,,0,,99,99,99,99,99,,0_area,
271,,0,,61,15,1,11,36,,0_area,
272,,1,,4,13,27,46,40,,,
273,,0,,5,33,27,13,34,,0_area,
274,,0,,35,34,60,11,61,,0_area,
275,,0,,24,61,40,36,55,,0_area,
276,,0,,8,42,18,33,61,,0_area,
277,,0,,0,24,62,54,60,,0_area,
278,,1,,40,61,36,14,4,,,
279,,1,,61,55,11,4,36,,,
280,,99,,99,99,99,99,99,,,
281,,0,,57,15,35,59,61,,0_area,
282,,0,,99,99,99,99,99,,0_area,
283,,0,,61,27,15,60,28,,0_area,
284,,0,,20,34,55,36,2,,0_area,
285,,0,,17,36,49,4,63,,0_area,
286,,0,,54,11,18,44,36,,0_area,
287,,0,,21,54,45,56,4,,0_area,
288,,99,,99,99,99,99,99,,,
289,,0,,28,42,60,47,43,,0_area,
290,,99,,99,99,99,99,99,,,
291,,99,,99,99,99,99,99,,,
292,,0,,1,20,0,30,33,,0_area,
293,,5,,42,30,51,37,24,,,
294,,4,,52,37,4,32,48,,,
295,,0,,61,57,46,48,42,,0_area,
296,,0,,40,61,14,48,43,,0_area,
297,,0,,5,61,21,6,0,,0_area,
298,,0,,14,5,25,24,19,,0_area,
299,,0,,21,5,45,58,20,,0_area,
300,,99,,99,99,99,99,99,,,
301,,99,,99,99,99,99,99,,,
302,,0,,40,39,23,42,36,,0_area,
303,,0,,1,58,21,32,23,,0_area,
304,,0,,48,0,26,30,25,,0_area,
305,,0,,29,40,16,26,8,,0_area,
306,,0,,29,6,26,14,0,,0_area,
307,,99,,99,99,99,99,99,,,
308,,99,,99,99,99,99,99,,,
309,,1,,61,27,24,34,21,,21,
310,,99,,99,99,99,99,99,,,
311,,99,,13,53,39,40,37,,,
312,,99,,42,8,5,37,10,,,
313,,0,,61,14,32,24,4,,0_area,
314,,0,,61,24,26,44,13,,0_area,
315,,0,,44,36,42,24,3,,0_area,
316,,0,,0,37,19,23,48,,0_area,
317,,0,,61,43,36,55,27,,0_area,
318,,0,,51,25,39,19,6,,0_area,
319,,0,,24,2,25,57,48,,0_area,
320,,99,,99,99,99,99,99,,,
321,,99,,99,99,99,99,99,,,
322,,99,,99,99,99,99,99,,,
323,,1,,51,61,40,59,49,,,
324,,0,,21,46,22,7,6,,0_area,
325,,0,,51,41,27,0,36,,0_area,
326,,4,,42,48,51,24,15,,,
327,,2,,15,52,32,37,4,,,
328,,1,,61,53,42,47,56,,,
329,,1,,18,59,33,4,1,,,
330,,0,,24,36,55,0,13,,0_area,
331,,0,,53,34,16,25,0,,0_area,
332,,99,,10,7,63,16,21,,,
333,,0,,3,54,0,62,39,,0_area,
334,,0,,52,4,23,18,53,,0_area,
335,,2,,61,49,5,57,50,,,
336,,1,,42,36,30,51,60,,,
337,,1,,53,19,4,41,25,,,
338,,0,,40,23,54,11,41,,0_area,
339,,0,,5,37,47,26,29,,0_area,
340,,0,,40,51,36,22,55,,0_area,
341,,0,,61,21,19,38,51,,0_area,
342,,0,,24,28,15,62,60,,0_area,
343,,0,,61,54,12,10,6,,0_area,
344,,1,,61,51,35,13,16,,,
345,,1,,61,24,10,15,27,,,
346,,1,,24,40,42,49,26,,,
347,,1,,40,57,53,24,21,,,
348,,0,,61,36,43,54,33,,0_area,
349,,0,,17,28,40,50,24,,0_area,
350,,0,,30,59,26,31,29,,0_area,
351,,0,,40,61,16,11,33,,0_area,
352,,99,,99,99,99,99,99,,,
353,,0,,13,27,42,30,52,,0_area,
354,,0,,13,27,51,23,48,,0_area,
355,,99,,99,99,99,99,99,,,
356,,99,,99,99,99,99,99,,,
357,,11,,62,23,52,49,37,,,
358,,12,,20,29,52,0,15,,,
359,,99,,42,58,18,29,50,,,
360,,0,,42,10,4,51,61,,0_area,
361,,0,,57,0,46,44,21,,0_area,
362,,0,,24,59,4,36,55,,0_area,
363,,1,,61,10,4,52,19,,21,
364,,99,,99,99,99,99,99,,,
365,,99,,99,99,99,99,99,,,
366,,99,,99,99,99,99,99,,,
367,,0,,33,34,24,26,0,,0_area,
368,,0,,21,37,27,52,36,,0_area,
369,,99,,99,99,99,99,99,,,
370,,99,,99,99,99,99,99,,,
371,,0,,53,40,61,35,24,,0_area,
372,,0,,40,7,4,3,20,,0_area,
373,,0,,36,53,5,57,46,,0_area,
374,,0,,5,26,40,61,14,,0_area,
375,,0,,5,3,61,56,35,,0_area,
376,,2,,7,15,53,38,52,,,
377,,0,,99,99,99,99,99,,0_area,
378,,0,,23,16,18,41,60,,0_area,
379,,0,,53,47,36,4,31,,0_area,
380,,0,,10,45,61,24,5,,0_area,
381,,1,,24,39,16,4,6,,,
382,,0,,24,46,61,15,58,,0_area,
383,,0,,53,13,1,12,16,,0_area,
384,,9,,56,37,61,39,34,,,
385,,0,,0,4,36,51,57,,0_area,
386,,0,,51,41,24,47,60,,0_area,
387,,10,,42,32,47,51,4,,,
388,,8,,44,50,12,39,21,,,
389,,7,,4,46,1,29,41,,,
390,,3,,44,11,57,13,46,,,
391,,7,,51,38,7,29,12,,,
392,,99,,99,99,99,99,99,,,
393,,99,,15,53,61,54,29,,,
394,,0,,40,20,10,24,19,,0_area,
395,,0,,40,6,5,17,49,,0_area,
396,,99,,99,99,99,99,99,,,
397,,99,,99,99,99,99,99,,,
398,,0,,5,7,45,10,15,,0_area,
399,,0,,36,11,27,41,15,,0_area,
400,,0,,5,54,30,40,61,,0_area,
401,,0,,3,24,36,19,62,,0_area,
402,,0,,6,2,8,28,54,,0_area,
403,,0,,24,14,37,48,4,,0_area,
404,,99,,99,99,99,99,99,,,
405,,16,,18,58,51,5,39,,,
406,,99,,6,18,39,42,13,,,
407,,10,,57,13,9,48,58,,,
408,,99,,99,99,99,99,99,,,
409,,99,,99,99,99,99,99,,,
410,,99,,99,99,99,99,99,,,
411,,99,,61,36,12,4,7,,,
412,,0,,52,24,27,0,6,,0_area,
413,,99,,99,99,99,99,99,,,
414,,99,,99,99,99,99,99,,,
415,,99,,99,99,99,99,99,,,
416,,99,,99,99,99,99,99,,,
417,,0,,4,3,16,1,24,,0_area,
418,,0,,40,51,53,23,62,,0_area,
419,,7,,36,43,0,38,55,,,
420,,99,,18,15,7,35,16,,,
421,,5,,39,1,17,52,25,,,
422,,9,,6,3,18,5,53,,,
423,,14,,43,7,6,36,44,,,
424,,99,,99,99,99,99,99,,,
425,,99,,29,40,15,24,47,,,
426,,99,,99,99,99,99,99,,,
427,,99,,99,99,99,99,99,,,
428,,5,,18,6,20,1,61,,,
429,,6,,18,15,23,6,42,,,
430,,99,,99,99,99,99,99,,,
431,,99,,6,39,60,21,36,,,
432,,15,,13,11,6,28,25,,,
433,,99,,99,99,99,99,99,,,
434,,99,,99,99,99,99,99,,,
435,,99,,46,5,18,53,13,,,
436,,99,,99,99,99,99,99,,,
437,,13,,9,62,44,40,42,,,
438,,6,,24,5,28,17,29,,,
439,,5,,51,14,34,61,36,,,
440,,4,,33,12,14,61,13,,,
441,,99,,37,58,55,29,54,,,
442,,99,,99,99,99,99,99,,,
443,,3,,16,7,61,5,40,,,
444,,99,,99,99,99,99,99,,,
445,,99,,99,99,99,99,99,,,
446,,99,,99,99,99,99,99,,,
447,,1,,24,40,25,57,48,,,
448,,11,,23,58,42,31,51,,,
449,,99,,99,99,99,99,99,,,
450,,99,,99,99,99,99,99,,,
451,,99,,99,99,99,99,99,,,
452,,99,,10,40,48,27,5,,,
453,,5,,51,4,36,32,37,,,
454,,0,,99,99,99,99,99,,0_area,
455,,99,,99,99,99,99,99,,,
456,,4,,59,40,61,45,13,,,
457,,7,,19,7,41,29,42,,,
458,,7,,18,15,19,60,0,,,
459,,0,,29,23,51,36,55,,0_area,
460,,2,,27,17,12,41,51,,,
461,,0,,10,40,61,2,24,,0_area,
462,,6,,8,60,3,1,48,,,
463,,12,,63,29,42,14,9,,,
464,,5,,28,60,17,45,54,,,
465,,5,,38,60,34,4,40,,,
466,,3,,12,63,55,14,48,,,
467,,5,,2,50,5,23,9,,,
468,,5,,46,15,50,23,2,,,
469,,8,,10,26,51,42,47,,,
470,,99,,51,20,10,5,40,,,
471,,99,,99,99,99,99,99,,,
472,,99,,99,99,99,99,99,,,
473,,5,,61,21,41,40,13,,,
474,,99,,30,5,2,20,10,,,
475,,99,,99,99,99,99,99,,,
476,,3,,39,49,54,55,7,,,
477,,99,,99,99,99,99,99,,,
478,,99,,99,99,99,99,99,,,
479,,99,,99,99,99,99,99,,,
480,,99,,99,99,99,99,99,,,
481,,99,,11,23,4,58,56,,,
482,,99,,99,99,99,99,99,,,
483,,6,,54,21,20,47,49,,,
484,,99,,99,99,99,99,99,,,
485,,10,,61,40,55,24,47,,,
486,,99,,99,99,99,99,99,,,
487,,99,,99,99,99,99,99,,,
488,,99,,99,99,99,99,99,,,
489,,99,,99,99,99,99,99,,,
490,,99,,99,99,99,99,99,,,
491,,99,,99,99,99,99,99,,,
492,,99,,99,99,99,99,99,,,
493,,99,,99,99,99,99,99,,,
494,,99,,99,99,99,99,99,,,
495,,99,,99,99,99,99,99,,,
496,,99,,99,99,99,99,99,,,
497,,99,,99,99,99,99,99,,,
498,,99,,99,99,99,99,99,,,
499,,99,,61,15,21,34,3,,,
500,,99,,61,21,40,20,14,,,
501,,99,,99,99,99,99,99,,,
502,,99,,99,99,99,99,99,,,
503,,99,,99,99,99,99,99,,,
504,,99,,99,99,99,99,99,,,
505,,99,,99,99,99,99,99,,,
506,,9,,34,18,15,44,20,,,
507,,99,,99,99,99,99,99,,,
508,,99,,99,99,99,99,99,,,
509,,99,,99,99,99,99,99,,,
510,,99,,5,6,7,41,44,,,
511,,5,,61,51,10,55,13,,,
512,,99,,99,99,99,99,99,,,
513,,99,,99,99,99,99,99,,,
514,,99,,99,99,99,99,99,,,
515,,10,,49,26,4,13,56,,,
516,,0,,4,18,48,36,27,,0_area,
517,,0,,61,40,24,5,4,,0_area,
518,,99,,99,99,99,99,99,,,
519,,99,,99,99,99,99,99,,,
520,,99,,13,48,57,7,23,,,
521,,99,,15,59,48,19,0,,,
522,,99,,10,42,4,41,15,,,
523,,99,,99,99,99,99,99,,,
524,,11,,7,39,36,49,51,,,
525,,99,,99,99,99,99,99,,,
526,,6,,51,61,25,5,30,,,
527,,99,,32,53,31,47,48,,,
528,,99,,99,99,99,99,99,,,
529,,99,,46,53,33,42,55,,,
530,,99,,99,99,99,99,99,,,
531,,99,,99,99,99,99,99,,,
532,,99,,99,99,99,99,99,,,
533,,9,,61,21,34,7,25,,,
534,,99,,99,99,99,99,99,,,
535,,99,,99,99,99,99,99,,,
536,,99,,42,16,40,4,58,,,
537,,0,,5,43,28,53,19,,0_area,
538,,1,,4,27,30,46,38,,,
539,,0,,18,62,59,2,43,,0_area,
540,,0,,99,99,99,99,99,,0_area,
541,,0,,47,36,4,41,37,,0_area,
542,,0,,99,99,99,99,99,,0_area,
543,,0,,62,9,11,60,3,,0_area,
544,,6,,38,30,4,34,62,,,
545,,10,,57,55,48,39,8,,,
546,,99,,99,99,99,99,99,,,
547,,99,,23,21,13,14,31,,,
548,,12,,48,27,32,24,23,,,
549,,14,,53,28,59,15,19,,,
550,,6,,41,32,36,25,42,,,
551,,18,,24,47,40,44,12,,,
552,,99,,99,99,99,99,99,,,
553,,99,,99,99,99,99,99,,,
554,,6,,57,13,25,46,19,,,
555,,99,,99,99,99,99,99,,,
556,,99,,99,99,99,99,99,,,
557,,8,,34,0,10,37,33,,,
558,,99,,99,99,99,99,99,,,
559,,99,,99,99,99,99,99,,,
560,,99,,99,99,99,99,99,,,
561,,10,,43,13,39,18,8,,,
562,,99,,99,99,99,99,99,,,
563,,99,,99,99,99,99,99,,,
564,,99,,99,99,99,99,99,,,
565,,10,,12,33,45,53,14,,,
566,,99,,99,99,99,99,99,,,
567,,99,,99,99,99,99,99,,,
568,,99,,99,99,99,99,99,,,
569,,0,,36,13,20,0,24,,0_area,
570,,0,,61,54,7,15,34,,0_area,
571,,0,,7,51,41,11,56,,0_area,
572,,0,,39,23,28,0,5,,0_area,
573,,0,,44,36,4,28,53,,0_area,
574,,0,,43,4,51,38,3,,0_area,
575,,0,,26,24,61,6,3,,0_area,
576,,7,,52,27,18,55,44,,,
577,,9,,53,49,42,32,38,,,
578,,99,,99,99,99,99,99,,,
579,,12,,7,32,57,41,19,,,
580,,99,,99,99,99,99,99,,,
581,,99,,99,99,99,99,99,,,
582,,8,,52,41,28,22,48,,,
583,,99,,99,99,99,99,99,,,
584,,99,,99,99,99,99,99,,,
585,,99,,99,99,99,99,99,,,
586,,99,,0,16,46,42,8,,,
587,,5,,13,54,12,7,8,,,
588,,8,,0,13,46,16,10,,,
589,,99,,99,99,99,99,99,,,
590,,99,,99,99,99,99,99,,,
591,,99,,99,99,99,99,99,,,
592,,9,,35,51,32,13,30,,,
593,,99,,99,99,99,99,99,,,
594,,10,,42,61,56,37,0,,,
595,,13,,53,42,23,41,59,,,
596,,99,,99,99,99,99,99,,,
597,,99,,99,99,99,99,99,,,
598,,0,,40,39,16,32,48,,0_area,
599,,0,,0,61,40,16,25,,0_area,
600,,0,,99,99,99,99,99,,0_area,
601,,99,,99,99,99,99,99,,,
602,,1,,15,51,43,41,12,,,
603,,0,,42,15,36,34,13,,0_area,
604,,0,,60,24,61,5,41,,0_area,
605,,0,,50,27,21,35,45,,0_area,
606,,0,,60,32,61,23,27,,0_area,
607,,0,,46,19,60,36,4,,0_area,
608,,10,,4,21,61,8,54,,,
609,,10,,19,43,36,41,30,,,
610,,99,,8,59,7,15,49,,,
611,,99,,99,99,99,99,99,,,
612,,99,,7,36,24,48,4,,,
613,,99,,99,99,99,99,99,,,
614,,99,,99,99,99,99,99,,,
615,,99,,13,41,54,11,51,,,
616,,11,,21,25,12,51,4,,,
617,,9,,54,2,22,47,60,,,
618,,4,,43,3,16,15,59,,,
619,,6,,37,61,7,30,5,,,
620,,99,,99,99,99,99,99,,,
621,,99,,99,99,99,99,99,,,
622,,99,,57,32,50,37,8,,,
623,,99,,99,99,99,99,99,,,
624,,2,,13,63,21,24,14,,,
625,,99,,36,32,0,31,16,,,
626,,4,,27,37,58,51,48,,,
627,,5,,49,46,35,23,56,,,
628,,99,,14,46,47,4,32,,,
629,,9,,40,33,14,24,56,,,
630,,99,,99,99,99,99,99,,,
631,,99,,53,52,15,3,61,,,
632,,1,,4,11,23,55,1,,,
633,,99,,99,99,99,99,99,,,
634,,0,,44,51,42,7,45,,0_area,
635,,0,,30,0,62,42,5,,0_area,
636,,0,,7,51,52,32,14,,0_area,
637,,0,,41,58,44,4,57,,0_area,
638,,0,,12,43,4,49,53,,0_area,
639,,0,,0,49,4,47,21,,0_area,
640,,10,,27,4,54,48,19,,,
641,,99,,99,99,99,99,99,,,
642,,99,,99,99,99,99,99,,,
643,,99,,99,99,99,99,99,,,
644,,99,,16,1,62,55,36,,,
645,,12,,23,56,37,43,60,,,
646,,10,,48,14,50,56,21,,,
647,,7,,51,58,14,57,61,,,
648,,9,,4,23,25,36,13,,,
649,,99,,99,99,99,99,99,,,
650,,9,,56,9,38,59,40,,,
651,,10,,1,5,21,51,32,,,
652,,99,,99,99,99,99,99,,,
653,,12,,45,60,21,13,15,,,
654,,99,,99,99,99,99,99,,,
655,,99,,99,99,99,99,99,,,
656,,99,,99,99,99,99,99,,,
657,,9,,8,58,3,31,2,,,
658,,5,,30,8,54,0,49,,,
659,,12,,48,23,14,46,60,,,
660,,99,,99,99,99,99,99,,,
661,,99,,99,99,99,99,99,,,
662,,9,,25,4,63,18,48,,,
663,,99,,21,7,23,11,17,,,
664,,99,,99,99,99,99,99,,,
665,,5,,51,55,4,37,57,,,
666,,0,,52,18,13,32,21,,0_area,
667,,0,,46,59,22,55,32,,0_area,
668,,0,,41,43,2,50,26,,0_area,
669,,0,,35,23,49,41,0,,0_area,
670,,5,,48,42,62,26,28,,,
671,,99,,61,2,18,52,4,,,
672,,99,,99,99,99,99,99,,,
673,,99,,99,99,99,99,99,,,
674,,13,,36,61,40,6,4,,,
675,,99,,99,99,99,99,99,,,
676,,99,,99,99,99,99,99,,,
677,,5,,32,47,36,56,52,,,
678,,7,,55,58,23,21,30,,,
679,,99,,99,99,99,99,99,,,
680,,99,,58,3,4,53,47,,,
681,,8,,54,25,12,59,61,,,
682,,99,,99,99,99,99,99,,,
683,,10,,3,42,61,62,5,,,
684,,99,,99,99,99,99,99,,,
685,,9,,21,36,43,0,41,,,
686,,10,,13,59,14,40,23,,,
687,,11,,27,25,23,11,14,,,
688,,7,,5,54,16,25,35,,,
689,,99,,99,99,99,99,99,,,
690,,12,,35,45,43,42,12,,,
