
ICA_Basis,0.005356
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
20,0.335247,0.262558,0.004548,496.000000,0.050038,3.000000,0.243952,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),27.128243,,=(B4-J4),,=(N4/$B$2),,26.851300,,0.813847,,0.809086
