
ICA_Basis,0.004484
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
30,0.436783,0.370972,0.001779,399.000000,0.040252,3.000000,0.293233,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),28.442270,,=(B4-J4),,=(N4/$B$2),,28.262196,,0.853507,,0.846756
