
ICA_Basis,0.030546
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,1.859920,32.964281,0.922134,,912,,1.788618,32.992762,0.921959,,112,,11,15,31
70,1.528648,31.321749,0.899648,,781,,1.481375,31.391171,0.899235,,243,,6,11,31
60,1.315801,30.238872,0.881128,,718,,1.280293,30.334147,0.881388,,306,,6,15,19
50,1.146893,29.413442,0.866498,,586,,1.120475,29.573776,0.868225,,438,,6,15,52
40,0.991161,28.702841,0.851794,,595,,0.972452,28.860595,0.854209,,429,,6,32,59
30,0.830635,27.797930,0.830045,,594,,0.813654,27.980102,0.833754,,430,,40,52,59
