
ICA_Basis,0.005421
Q,DCT_only,DCT_area,ICA_area,ICA_Num,ICA_DC,Basis_Type,Basis_Num,,No_Options,With_Options
70,0.666651,0.621537,0.001964,289.000000,0.030246,2.000000,0.103806,,=(C4+D4+F4),=(C4+D4+F4+$B$2*G4),31.360569,,=(B4-J4),,=(N4/$B$2),,31.321749,,0.898872,,0.899004
40,0.434034,0.379188,0.000181,431.000000,0.045108,1.000000,0.004640,,=(C5+D5+F5),=(C5+D5+F5+$B$2*G5),28.800604,,=(B5-J5),,=(N5/$B$2),,28.702841,,0.853910,,0.853916
10,0.200511,0.110507,0.000668,708.000000,0.074098,2.000000,0.008475,,=(C6+D6+F6),=(C6+D6+F6+$B$2*G6),24.755039,,=(B6-J6),,=(N6/$B$2),,24.238781,,0.737425,,0.737267
