
ICA_Basis,0.022365
Q,DCT_ent,PSNR,SSIM,MS-SSIM,Area,,ICA_ent,PSNR,SSIM,MS-SSIM,Area,,Basis
80,2.004206,33.254558,0.936085,,969,,1.936577,33.263502,0.935962,,55,,99,99,99
70,1.665324,31.645450,0.915522,,919,,1.618613,31.673190,0.915156,,105,,15,21,52
60,1.457184,30.542891,0.895725,,875,,1.417610,30.578771,0.895253,,149,,15,21,52
50,1.294346,29.852876,0.883796,,790,,1.262396,29.923608,0.883080,,234,,15,21,52
40,1.122351,29.085376,0.867597,,769,,1.096196,29.163511,0.867059,,255,,15,21,52
30,0.953424,28.262196,0.847328,,727,,0.935998,28.368787,0.847089,,297,,32,57,58
