

,[30]

,178.828125,81.453125,103.531250,108.593750,99.984375,92.656250,111.296875,88.906250,66.281250,92.093750,75.890625,71.578125,62.718750,69.062500,66.625000,76.656250,64.921875,54.359375,96.500000,80.703125,75.734375,98.890625,70.984375,38.781250,38.140625,55.328125,62.250000,46.671875,135.906250,128.734375,102.125000,140.046875
,157.781250,47.062500,51.812500,35.328125,52.250000,56.500000,31.656250,17.453125,13.968750,14.828125,17.734375,19.468750,19.140625,11.906250,10.484375,17.484375,23.562500,10.656250,22.765625,20.359375,17.000000,28.171875,26.406250,22.015625,52.078125,47.406250,36.562500,34.421875,54.812500,31.109375,39.609375,33.734375
,123.296875,26.468750,38.828125,43.250000,31.671875,50.296875,38.625000,59.156250,24.531250,8.609375,16.453125,5.453125,6.968750,9.625000,11.843750,18.390625,10.593750,14.968750,11.515625,17.953125,24.187500,15.718750,18.593750,11.437500,11.640625,12.687500,23.875000,22.000000,23.921875,52.968750,38.968750,65.421875
,84.625000,65.078125,42.046875,70.609375,53.156250,45.437500,18.234375,26.546875,47.187500,68.140625,62.656250,39.765625,11.031250,7.781250,18.062500,23.609375,14.671875,17.031250,9.000000,11.437500,12.687500,9.656250,18.406250,17.093750,6.984375,14.687500,17.187500,6.875000,20.062500,7.281250,12.390625,14.375000
,65.031250,34.703125,22.015625,21.984375,49.734375,6.593750,8.593750,10.484375,8.656250,22.578125,26.656250,26.687500,8.546875,14.468750,26.484375,54.875000,66.312500,34.546875,18.000000,15.171875,19.578125,19.703125,14.312500,13.031250,13.296875,13.859375,10.203125,18.109375,24.750000,21.671875,27.203125,22.281250
,69.343750,12.484375,6.109375,12.640625,8.421875,21.609375,8.859375,8.281250,9.296875,7.156250,15.718750,22.281250,14.375000,18.515625,16.984375,33.203125,33.734375,20.625000,26.078125,26.062500,23.921875,13.140625,13.125000,23.343750,9.562500,8.062500,13.531250,10.703125,6.203125,11.406250,16.359375,10.250000
,81.968750,16.203125,7.140625,14.453125,10.296875,19.343750,24.578125,23.109375,9.953125,29.312500,7.656250,19.140625,18.781250,10.312500,17.296875,16.187500,31.718750,35.312500,18.593750,28.625000,27.125000,21.531250,15.843750,12.453125,7.281250,20.421875,12.453125,17.203125,8.078125,19.500000,10.125000,14.093750
,56.906250,20.375000,19.890625,19.328125,22.421875,5.796875,21.734375,20.343750,5.500000,22.468750,16.921875,15.437500,14.468750,19.859375,20.390625,12.187500,13.984375,18.031250,24.312500,6.609375,15.437500,10.140625,11.359375,11.015625,14.125000,7.000000,18.375000,11.843750,13.656250,8.093750,2.500000,3.000000
,66.812500,266.718750,175.234375,119.500000,234.203125,119.187500,10.078125,16.734375,13.546875,21.718750,14.937500,14.843750,16.734375,9.171875,16.421875,10.953125,12.171875,22.953125,10.937500,12.359375,16.265625,10.078125,15.750000,17.656250,21.281250,8.515625,6.812500,9.593750,19.484375,4.343750,5.515625,14.515625
,62.046875,9.562500,253.000000,23.406250,18.984375,209.875000,114.562500,9.875000,13.312500,14.015625,12.171875,20.578125,18.015625,11.875000,30.531250,18.453125,20.906250,8.906250,18.093750,7.828125,15.015625,14.828125,20.796875,9.156250,13.375000,5.968750,17.093750,8.781250,14.953125,3.671875,10.234375,5.312500
